ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
32	111	11.198000	03.png	n31.wav	250	110	1	methexp32	2016-05-13_11.27.00.807000
32	179	5.079000	14.png	p52.wav	250	150	2	methexp32	2016-05-13_11.27.00.807000
32	50	6.399000	08.png	n50.wav	250	150	3	methexp32	2016-05-13_11.27.00.807000
32	150	4.088000	50.png	n25.wav	153	110	4	methexp32	2016-05-13_11.27.00.807000
32	71	8.029000	51.png	p23.wav	153	110	5	methexp32	2016-05-13_11.27.00.807000
32	30	3.017000	20.png	n13.wav	152	110	6	methexp32	2016-05-13_11.27.00.807000
32	90	3.278000	04.png	p89.wav	152	110	7	methexp32	2016-05-13_11.27.00.807000
32	151	3.669000	22.png	p22.wav	250	110	8	methexp32	2016-05-13_11.27.00.807000
