ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
37	Gar nicht	04.png	1	methexp32	2016-05-13_11.51.51.595000
37	Schon mal gesehen	20.png	2	methexp32	2016-05-13_11.51.51.595000
37	Gar nicht	50.png	3	methexp32	2016-05-13_11.51.51.595000
37	Schon mal gesehen	03.png	4	methexp32	2016-05-13_11.51.51.595000
37	Schon mal gesehen	51.png	5	methexp32	2016-05-13_11.51.51.595000
37	Gar nicht	22.png	6	methexp32	2016-05-13_11.51.51.595000
37	Schon mal gesehen	08.png	7	methexp32	2016-05-13_11.51.51.595000
37	Schon mal gesehen	14.png	8	methexp32	2016-05-13_11.51.51.595000
