ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
39	Gar nicht	08.png	1	methexp32	2016-05-13_12.13.51.915000
39	Gar nicht	22.png	2	methexp32	2016-05-13_12.13.51.915000
39	Schon mal gesehen	20.png	3	methexp32	2016-05-13_12.13.51.915000
39	Gar nicht	50.png	4	methexp32	2016-05-13_12.13.51.915000
39	Schon mal gesehen	14.png	5	methexp32	2016-05-13_12.13.51.915000
39	Kenne ich	51.png	6	methexp32	2016-05-13_12.13.51.915000
39	Schon mal gesehen	04.png	7	methexp32	2016-05-13_12.13.51.915000
39	Gar nicht	03.png	8	methexp32	2016-05-13_12.13.51.915000
