ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
46	139	7.003000	14.png	p89.wav	250	150	1	methexp32	2016-05-13_15.28.18.461000
46	38	4.777000	51.png	n14.wav	153	110	2	methexp32	2016-05-13_15.28.18.461000
46	100	2.336000	03.png	p91.wav	153	110	3	methexp32	2016-05-13_15.28.18.461000
46	99	2.327000	04.png	p21.wav	152	110	4	methexp32	2016-05-13_15.28.18.461000
46	170	2.997000	08.png	p91.wav	250	110	5	methexp32	2016-05-13_15.28.18.461000
46	10	2.267000	22.png	n11.wav	250	110	6	methexp32	2016-05-13_15.28.18.461000
46	130	1.888000	20.png	n30.wav	152	110	7	methexp32	2016-05-13_15.28.18.461000
46	0	2.787000	50.png	n40.wav	250	150	8	methexp32	2016-05-13_15.28.18.461000
