ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
25	33	13.092000	50.png	p45.wav	153	110	1	methexp32	2016-05-13_09.58.38.876000
25	73	5.868000	22.png	p45.wav	250	150	2	methexp32	2016-05-13_09.58.38.876000
25	67	3.567000	20.png	p23.wav	250	110	3	methexp32	2016-05-13_09.58.38.876000
25	74	2.788000	03.png	n13.wav	250	110	4	methexp32	2016-05-13_09.58.38.876000
25	118	3.018000	08.png	n46.wav	153	110	5	methexp32	2016-05-13_09.58.38.876000
25	31	3.278000	51.png	p45.wav	152	110	6	methexp32	2016-05-13_09.58.38.876000
25	87	3.068000	14.png	n30.wav	250	150	7	methexp32	2016-05-13_09.58.38.876000
25	54	2.348000	04.png	n25.wav	152	110	8	methexp32	2016-05-13_09.58.38.876000
