ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
43	Gar nicht	22.png	1	methexp32	2016-05-13_13.07.17.030000
43	Schon mal gesehen	08.png	2	methexp32	2016-05-13_13.07.17.030000
43	Gar nicht	14.png	3	methexp32	2016-05-13_13.07.17.030000
43	Kenne ich	51.png	4	methexp32	2016-05-13_13.07.17.030000
43	Schon mal gesehen	04.png	5	methexp32	2016-05-13_13.07.17.030000
43	Kenne ich	50.png	6	methexp32	2016-05-13_13.07.17.030000
43	Schon mal gesehen	20.png	7	methexp32	2016-05-13_13.07.17.030000
43	Schon mal gesehen	03.png	8	methexp32	2016-05-13_13.07.17.030000
