ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
9	109	3.187000	51.png	n40.wav	250	150	1	methexp32	2016-05-12_11.31.47.020000
9	71	2.598000	20.png	p23.wav	250	150	2	methexp32	2016-05-12_11.31.47.020000
9	127	2.478000	03.png	n30.wav	153	110	3	methexp32	2016-05-12_11.31.47.020000
9	168	1.908000	50.png	p73.wav	152	110	4	methexp32	2016-05-12_11.31.47.020000
9	182	3.888000	08.png	p53.wav	250	110	5	methexp32	2016-05-12_11.31.47.020000
9	200	4.428000	14.png	n11.wav	152	110	6	methexp32	2016-05-12_11.31.47.020000
9	93	3.136000	04.png	p91.wav	153	110	7	methexp32	2016-05-12_11.31.47.020000
9	132	1.717000	22.png	n40.wav	250	110	8	methexp32	2016-05-12_11.31.47.020000
