ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
26	133	16.879000	22.png	p21.wav	250	110	1	methexp32	2016-05-13_09.59.42.052000
26	104	5.318000	20.png	n45.wav	153	110	2	methexp32	2016-05-13_09.59.42.052000
26	78	5.400000	50.png	n13.wav	250	110	3	methexp32	2016-05-13_09.59.42.052000
26	106	5.629000	03.png	p23.wav	250	150	4	methexp32	2016-05-13_09.59.42.052000
26	167	4.577000	14.png	p45.wav	153	110	5	methexp32	2016-05-13_09.59.42.052000
26	88	6.448000	08.png	n13.wav	152	110	6	methexp32	2016-05-13_09.59.42.052000
26	17	6.158000	04.png	n40.wav	250	150	7	methexp32	2016-05-13_09.59.42.052000
26	46	4.329000	51.png	p23.wav	152	110	8	methexp32	2016-05-13_09.59.42.052000
