ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
39	100	9.910000	08.png	p45.wav	250	150	1	methexp32	2016-05-13_12.13.51.915000
39	101	21.387000	20.png	n45.wav	250	150	2	methexp32	2016-05-13_12.13.51.915000
39	100	2.146000	51.png	p52.wav	153	110	3	methexp32	2016-05-13_12.13.51.915000
39	100	1.517000	03.png	p45.wav	152	110	4	methexp32	2016-05-13_12.13.51.915000
39	99	1.757000	50.png	n46.wav	250	110	5	methexp32	2016-05-13_12.13.51.915000
39	99	1.908000	14.png	n11.wav	152	110	6	methexp32	2016-05-13_12.13.51.915000
39	100	2.038000	22.png	n40.wav	153	110	7	methexp32	2016-05-13_12.13.51.915000
39	99	1.857000	04.png	p36.wav	250	110	8	methexp32	2016-05-13_12.13.51.915000
