ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
11	150	8.322000	51.png	p23.wav	250	150	1	methexp32	2016-05-12_11.44.41.154000
11	170	3.959000	50.png	p36.wav	152	110	2	methexp32	2016-05-12_11.44.41.154000
11	60	4.178000	08.png	n50.wav	250	150	3	methexp32	2016-05-12_11.44.41.154000
11	90	2.828000	20.png	n14.wav	153	110	4	methexp32	2016-05-12_11.44.41.154000
11	180	3.019000	03.png	p91.wav	250	110	5	methexp32	2016-05-12_11.44.41.154000
11	180	3.578000	14.png	n13.wav	250	110	6	methexp32	2016-05-12_11.44.41.154000
11	128	3.318000	04.png	p89.wav	153	110	7	methexp32	2016-05-12_11.44.41.154000
11	129	6.628000	22.png	n11.wav	152	110	8	methexp32	2016-05-12_11.44.41.154000
