ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
5	153	15.001000	22.png	n13.wav	153	110	1	methexp32	2016-05-12_10.59.41.572000
5	85	6.657000	20.png	p23.wav	152	110	2	methexp32	2016-05-12_10.59.41.572000
5	21	8.179000	04.png	n40.wav	250	110	3	methexp32	2016-05-12_10.59.41.572000
5	53	6.908000	14.png	n30.wav	250	150	4	methexp32	2016-05-12_10.59.41.572000
5	94	4.788000	03.png	p53.wav	250	150	5	methexp32	2016-05-12_10.59.41.572000
5	63	5.059000	50.png	p53.wav	153	110	6	methexp32	2016-05-12_10.59.41.572000
5	115	4.158000	08.png	p36.wav	250	110	7	methexp32	2016-05-12_10.59.41.572000
5	61	2.338000	51.png	n14.wav	152	110	8	methexp32	2016-05-12_10.59.41.572000
