ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
11	Schon mal gesehen	08.png	1	methexp32	2016-05-12_11.44.41.154000
11	Gar nicht	04.png	2	methexp32	2016-05-12_11.44.41.154000
11	Schon mal gesehen	51.png	3	methexp32	2016-05-12_11.44.41.154000
11	Gar nicht	50.png	4	methexp32	2016-05-12_11.44.41.154000
11	Gar nicht	14.png	5	methexp32	2016-05-12_11.44.41.154000
11	Gar nicht	20.png	6	methexp32	2016-05-12_11.44.41.154000
11	Gar nicht	22.png	7	methexp32	2016-05-12_11.44.41.154000
11	Schon mal gesehen	03.png	8	methexp32	2016-05-12_11.44.41.154000
