ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
29	90	9.056000	50.png	n25.wav	250	150	1	methexp32	2016-05-13_10.23.41.859000
29	110	2.919000	14.png	n50.wav	153	110	2	methexp32	2016-05-13_10.23.41.859000
29	101	1.818000	20.png	n46.wav	152	110	3	methexp32	2016-05-13_10.23.41.859000
29	100	1.328000	08.png	p21.wav	250	150	4	methexp32	2016-05-13_10.23.41.859000
29	120	3.268000	04.png	p23.wav	153	110	5	methexp32	2016-05-13_10.23.41.859000
29	139	3.189000	22.png	p91.wav	152	110	6	methexp32	2016-05-13_10.23.41.859000
29	113	3.047000	51.png	n31.wav	250	110	7	methexp32	2016-05-13_10.23.41.859000
29	154	1.918000	03.png	p89.wav	250	110	8	methexp32	2016-05-13_10.23.41.859000
