ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
1	110	3.232000	08.png	p52.wav	152	110	1	methexp32	2016-05-12_09.56.32.956000
1	59	3.188000	04.png	p22.wav	250	150	2	methexp32	2016-05-12_09.56.32.956000
1	159	3.288000	14.png	p53.wav	153	110	3	methexp32	2016-05-12_09.56.32.956000
1	20	2.727000	22.png	n45.wav	250	110	4	methexp32	2016-05-12_09.56.32.956000
1	80	2.349000	03.png	n40.wav	153	110	5	methexp32	2016-05-12_09.56.32.956000
1	20	2.657000	51.png	p52.wav	250	110	6	methexp32	2016-05-12_09.56.32.956000
1	130	2.969000	50.png	n50.wav	152	110	7	methexp32	2016-05-12_09.56.32.956000
1	119	2.939000	20.png	n13.wav	250	150	8	methexp32	2016-05-12_09.56.32.956000
