ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
19	60	6.776000	51.png	n31.wav	152	110	1	methexp32	2016-05-12_15.33.02.055000
19	110	2.679000	50.png	n13.wav	250	110	2	methexp32	2016-05-12_15.33.02.055000
19	160	2.289000	14.png	n25.wav	250	150	3	methexp32	2016-05-12_15.33.02.055000
19	120	2.389000	03.png	p21.wav	153	110	4	methexp32	2016-05-12_15.33.02.055000
19	141	2.658000	08.png	p21.wav	152	110	5	methexp32	2016-05-12_15.33.02.055000
19	160	2.629000	20.png	p53.wav	250	150	6	methexp32	2016-05-12_15.33.02.055000
19	90	2.487000	04.png	n31.wav	153	110	7	methexp32	2016-05-12_15.33.02.055000
19	179	3.298000	22.png	p23.wav	250	110	8	methexp32	2016-05-12_15.33.02.055000
