ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
22	156	16.516000	08.png	p45.wav	250	150	1	methexp32	2016-05-12_15.35.12.351000
22	152	5.418000	20.png	p21.wav	153	110	2	methexp32	2016-05-12_15.35.12.351000
22	165	4.428000	50.png	n45.wav	250	110	3	methexp32	2016-05-12_15.35.12.351000
22	36	5.438000	04.png	p91.wav	250	110	4	methexp32	2016-05-12_15.35.12.351000
22	117	4.898000	03.png	n40.wav	153	110	5	methexp32	2016-05-12_15.35.12.351000
22	166	3.308000	51.png	p45.wav	152	110	6	methexp32	2016-05-12_15.35.12.351000
22	43	2.458000	22.png	n45.wav	152	110	7	methexp32	2016-05-12_15.35.12.351000
22	126	3.278000	14.png	n11.wav	250	150	8	methexp32	2016-05-12_15.35.12.351000
