ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
34	Gar nicht	51.png	1	methexp32	2016-05-13_11.27.55.398000
34	Schon mal gesehen	22.png	2	methexp32	2016-05-13_11.27.55.398000
34	Schon mal gesehen	04.png	3	methexp32	2016-05-13_11.27.55.398000
34	Gar nicht	03.png	4	methexp32	2016-05-13_11.27.55.398000
34	Gar nicht	50.png	5	methexp32	2016-05-13_11.27.55.398000
34	Schon mal gesehen	08.png	6	methexp32	2016-05-13_11.27.55.398000
34	Gar nicht	20.png	7	methexp32	2016-05-13_11.27.55.398000
34	Kenne ich	14.png	8	methexp32	2016-05-13_11.27.55.398000
