ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
13	118	14.152000	03.png	p23.wav	250	110	1	methexp32	2016-05-12_14.39.32.497000
13	81	4.718000	20.png	n46.wav	153	110	2	methexp32	2016-05-12_14.39.32.497000
13	70	4.289000	51.png	n13.wav	250	150	3	methexp32	2016-05-12_14.39.32.497000
13	139	5.367000	22.png	p53.wav	153	110	4	methexp32	2016-05-12_14.39.32.497000
13	131	3.708000	08.png	p73.wav	250	150	5	methexp32	2016-05-12_14.39.32.497000
13	118	4.328000	50.png	p91.wav	152	110	6	methexp32	2016-05-12_14.39.32.497000
13	160	4.099000	14.png	n40.wav	250	110	7	methexp32	2016-05-12_14.39.32.497000
13	72	5.398000	04.png	n11.wav	152	110	8	methexp32	2016-05-12_14.39.32.497000
