ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
12	Gar nicht	08.png	1	methexp32	2016-05-12_11.44.51.527000
12	Kenne ich	51.png	2	methexp32	2016-05-12_11.44.51.527000
12	Gar nicht	22.png	3	methexp32	2016-05-12_11.44.51.527000
12	Gar nicht	14.png	4	methexp32	2016-05-12_11.44.51.527000
12	Gar nicht	20.png	5	methexp32	2016-05-12_11.44.51.527000
12	Gar nicht	04.png	6	methexp32	2016-05-12_11.44.51.527000
12	Gar nicht	03.png	7	methexp32	2016-05-12_11.44.51.527000
12	Gar nicht	50.png	8	methexp32	2016-05-12_11.44.51.527000
