ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
31	100	9.280000	20.png	p52.wav	153	110	1	methexp32	2016-05-13_10.57.12.264000
31	160	7.298000	50.png	n46.wav	250	150	2	methexp32	2016-05-13_10.57.12.264000
31	137	10.938000	14.png	p23.wav	250	150	3	methexp32	2016-05-13_10.57.12.264000
31	161	9.027000	51.png	n11.wav	153	110	4	methexp32	2016-05-13_10.57.12.264000
31	181	4.517000	22.png	p23.wav	152	110	5	methexp32	2016-05-13_10.57.12.264000
31	191	11.787000	03.png	p89.wav	250	110	6	methexp32	2016-05-13_10.57.12.264000
31	200	2.967000	08.png	n31.wav	152	110	7	methexp32	2016-05-13_10.57.12.264000
31	131	5.756000	04.png	n31.wav	250	110	8	methexp32	2016-05-13_10.57.12.264000
