ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
4	113	4.280000	22.png	p52.wav	250	110	1	methexp32	2016-05-12_10.50.21.894000
4	84	1.887000	50.png	n14.wav	250	150	2	methexp32	2016-05-12_10.50.21.894000
4	27	2.298000	51.png	p73.wav	152	110	3	methexp32	2016-05-12_10.50.21.894000
4	57	2.018000	20.png	n45.wav	250	110	4	methexp32	2016-05-12_10.50.21.894000
4	91	2.448000	04.png	n11.wav	152	110	5	methexp32	2016-05-12_10.50.21.894000
4	145	1.707000	14.png	p52.wav	153	110	6	methexp32	2016-05-12_10.50.21.894000
4	69	2.588000	03.png	p53.wav	250	150	7	methexp32	2016-05-12_10.50.21.894000
4	12	2.368000	08.png	n46.wav	153	110	8	methexp32	2016-05-12_10.50.21.894000
