ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
27	123	8.997000	51.png	n14.wav	250	150	1	methexp32	2016-05-13_10.11.12.086000
27	144	2.069000	08.png	p36.wav	250	150	2	methexp32	2016-05-13_10.11.12.086000
27	49	2.027000	20.png	p53.wav	152	110	3	methexp32	2016-05-13_10.11.12.086000
27	97	4.707000	03.png	n11.wav	250	110	4	methexp32	2016-05-13_10.11.12.086000
27	11	3.058000	22.png	p22.wav	250	110	5	methexp32	2016-05-13_10.11.12.086000
27	134	4.719000	04.png	p23.wav	153	110	6	methexp32	2016-05-13_10.11.12.086000
27	176	3.218000	50.png	n11.wav	152	110	7	methexp32	2016-05-13_10.11.12.086000
27	153	2.219000	14.png	n45.wav	153	110	8	methexp32	2016-05-13_10.11.12.086000
