ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
33	107	8.836000	20.png	n30.wav	153	110	1	methexp32	2016-05-13_11.27.15.158000
33	184	4.038000	22.png	n46.wav	152	110	2	methexp32	2016-05-13_11.27.15.158000
33	63	2.077000	51.png	p52.wav	153	110	3	methexp32	2016-05-13_11.27.15.158000
33	103	4.378000	03.png	p21.wav	250	110	4	methexp32	2016-05-13_11.27.15.158000
33	66	2.428000	04.png	n25.wav	250	150	5	methexp32	2016-05-13_11.27.15.158000
33	117	3.659000	50.png	n30.wav	250	110	6	methexp32	2016-05-13_11.27.15.158000
33	175	2.579000	08.png	p21.wav	250	150	7	methexp32	2016-05-13_11.27.15.158000
33	132	2.349000	14.png	p53.wav	152	110	8	methexp32	2016-05-13_11.27.15.158000
