ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
10	55	9.385000	04.png	n50.wav	250	150	1	methexp32	2016-05-12_11.31.58.897000
10	112	7.498000	22.png	n45.wav	250	110	2	methexp32	2016-05-12_11.31.58.897000
10	147	3.389000	20.png	p23.wav	250	150	3	methexp32	2016-05-12_11.31.58.897000
10	155	3.197000	03.png	n11.wav	153	110	4	methexp32	2016-05-12_11.31.58.897000
10	123	3.278000	08.png	p21.wav	250	110	5	methexp32	2016-05-12_11.31.58.897000
10	98	6.577000	14.png	p73.wav	152	110	6	methexp32	2016-05-12_11.31.58.897000
10	25	3.537000	50.png	p36.wav	153	110	7	methexp32	2016-05-12_11.31.58.897000
10	9	1.948000	51.png	n14.wav	152	110	8	methexp32	2016-05-12_11.31.58.897000
