ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
7	40	13.509000	04.png	n31.wav	153	110	1	methexp32	2016-05-12_11.27.22.997000
7	100	21.508000	50.png	p73.wav	250	110	2	methexp32	2016-05-12_11.27.22.997000
7	90	3.309000	22.png	p21.wav	153	110	3	methexp32	2016-05-12_11.27.22.997000
7	100	2.508000	14.png	p36.wav	250	150	4	methexp32	2016-05-12_11.27.22.997000
7	100	3.038000	08.png	n46.wav	250	150	5	methexp32	2016-05-12_11.27.22.997000
7	70	4.628000	51.png	n50.wav	250	110	6	methexp32	2016-05-12_11.27.22.997000
7	100	4.088000	03.png	p53.wav	152	110	7	methexp32	2016-05-12_11.27.22.997000
7	50	2.908000	20.png	n13.wav	152	110	8	methexp32	2016-05-12_11.27.22.997000
