ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
8	99	3.370000	22.png	p53.wav	152	110	1	methexp32	2016-05-12_11.31.31.638000
8	111	2.717000	14.png	p36.wav	250	150	2	methexp32	2016-05-12_11.31.31.638000
8	119	2.739000	50.png	p53.wav	153	110	3	methexp32	2016-05-12_11.31.31.638000
8	61	4.997000	20.png	n14.wav	250	150	4	methexp32	2016-05-12_11.31.31.638000
8	47	3.129000	51.png	n13.wav	250	110	5	methexp32	2016-05-12_11.31.31.638000
8	86	1.829000	04.png	p53.wav	250	110	6	methexp32	2016-05-12_11.31.31.638000
8	146	2.848000	08.png	n50.wav	153	110	7	methexp32	2016-05-12_11.31.31.638000
8	146	1.749000	03.png	n45.wav	152	110	8	methexp32	2016-05-12_11.31.31.638000
