ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
30	146	9.472000	08.png	p21.wav	250	110	1	methexp32	2016-05-13_10.44.50.026000
30	114	4.858000	04.png	n30.wav	250	110	2	methexp32	2016-05-13_10.44.50.026000
30	147	3.588000	22.png	p73.wav	250	150	3	methexp32	2016-05-13_10.44.50.026000
30	115	5.029000	20.png	p91.wav	153	110	4	methexp32	2016-05-13_10.44.50.026000
30	87	3.448000	03.png	n25.wav	153	110	5	methexp32	2016-05-13_10.44.50.026000
30	55	3.669000	50.png	p36.wav	152	110	6	methexp32	2016-05-13_10.44.50.026000
30	62	3.547000	14.png	n25.wav	250	150	7	methexp32	2016-05-13_10.44.50.026000
30	23	4.629000	51.png	n45.wav	152	110	8	methexp32	2016-05-13_10.44.50.026000
