ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	correspondingOnset	TrialNr	computerName	timeStamp
18	150	4.174000	22.png	p73.wav	250	150	1	methexp32	2016-05-12_15.09.06.178000
18	59	4.039000	51.png	p53.wav	153	110	2	methexp32	2016-05-12_15.09.06.178000
18	100	4.188000	14.png	n31.wav	250	110	3	methexp32	2016-05-12_15.09.06.178000
18	139	6.108000	50.png	n30.wav	152	110	4	methexp32	2016-05-12_15.09.06.178000
18	162	3.478000	03.png	p23.wav	250	110	5	methexp32	2016-05-12_15.09.06.178000
18	130	3.358000	20.png	n11.wav	250	150	6	methexp32	2016-05-12_15.09.06.178000
18	79	5.148000	04.png	p22.wav	152	110	7	methexp32	2016-05-12_15.09.06.178000
18	30	6.298000	08.png	n40.wav	153	110	8	methexp32	2016-05-12_15.09.06.178000
