subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn;option_up;option_down;practice;motivation; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;response;RT;kb_rt;response_absolute; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;frame_dur
3;1;6;1;letter169;letter190;letter169;letter190;1;0;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_right.png;down;2.3579672999994727;2.361836399999447;5476.3957635;2.8000004022032954e-06;0.5011005000005753;0.6211695000001782;0.6411806000005527;0.7112385999998878;0.8413025999998354;0.9714125999998942;0.01
3;1;6;2;letter169;letter190;letter169;letter190;1;0;congruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_right.png;down;0.6976952999993955;0.7009938999999576;5478.8678015;2.9000002541579306e-06;0.5021294999996826;0.6221969999996873;0.6421949000005043;0.7122658999996929;0.8423229999998512;0.9724378000000797;0.01
3;1;6;3;letter169;letter190;letter169;letter190;1;0;congruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.25808539999979985;0.2602553999995507;5480.6997492;2.499999936844688e-06;0.5035546000008253;0.6236247000006188;0.6436357000002317;0.7136624000004304;0.8437563000006776;0.9738518000003751;0.01
3;1;6;4;letter169;letter190;letter169;letter190;1;0;incongruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.4143283000003066;0.41993900000034046;5482.7077734;2.599999788799323e-06;0.5045519000004788;0.6246188000004622;0.6446427000000767;0.7146859000004042;0.8447490999997171;0.9748560999996698;0.01
3;1;6;5;letter169;letter190;letter169;letter190;1;0;congruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_right.png;down;0.17490559999987454;0.1795799999999872;5484.6597517;2.399999175395351e-06;0.49780879999980243;0.6178837999996176;0.6378872999994201;0.7079256999995778;0.8380045999992944;0.9680948999994143;0.01
3;1;6;6;letter169;letter190;letter169;letter190;1;0;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.0958160999998654;0.09966429999985849;5486.3317517;2.600000698294025e-06;0.503969400000642;0.6240311000001384;0.6440549000008104;0.7140929000006508;0.8441817000002629;0.9742705000007845;0.01
3;1;6;7;letter169;letter190;letter169;letter190;1;0;incongruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.15914129999964644;0.1596996999996918;5488.075784;2.4000000848900527e-06;0.5030925000000934;0.6231527999998434;0.6431652000001122;0.7132048000003124;0.8432795999997325;0.9733839000000444;0.01
3;1;6;8;letter169;letter190;letter169;letter190;1;0;congruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_right.png;down;3.457490100000541;3.461800700000822;5493.3157645;2.499999936844688e-06;0.5047490999995716;0.6248216000003595;0.6448295999998663;0.7148590999995577;0.8449297999995906;0.9750570999995034;0.01
3;1;6;9;letter169;letter190;letter169;letter190;1;0;congruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.06476409999959287;0.070731099999648;5494.955747;2.4000000848900527e-06;0.5049057000005632;0.6249784000001455;0.6449906000007104;0.7150225000004866;0.845103000000563;0.9752296000006027;0.01
3;1;6;10;letter169;letter190;letter169;letter190;1;0;incongruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_left.png;down;3.215125299999272;3.221283599999879;5499.7477438;2.399999175395351e-06;0.5051241999999547;0.6252093999992212;0.6452200999992783;0.7152384999999413;0.8453176999992138;0.9754331999993155;0.01
3;1;6;11;letter169;letter190;letter169;letter190;1;0;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.016625999999632768;0.019979499999863037;5501.3317466;2.499999936844688e-06;0.4960621000000174;0.6161222000000635;0.6361305999998876;0.7061789999997927;0.8362550000001647;0.9663666999995257;0.01
3;1;6;12;letter169;letter190;letter169;letter190;1;0;congruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.06553210000038234;0.06983020000006945;5502.9717059;2.600000698294025e-06;0.4942058000006;0.6142690000006041;0.6342948999999862;0.7042784000004758;0.8343941000002815;0.9645032000007632;0.01
3;1;7;1;letter169;letter190;letter169;letter190;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.06017489999976533;0.07002069999998639;5527.5318449;2.399999175395351e-06;0.4994608999995762;0.5394813999992039;0.5494577999998;0.619523699999263;0.7495941999995921;0.8796986999996079;0.01
3;1;7;2;letter169;letter190;letter169;letter190;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.13268440000047121;0.14054850000047736;5529.3557381;2.4000000848900527e-06;0.5036261000004743;0.5436459000002287;0.5536588000004485;0.6239080000004833;0.753773700000238;0.8838673000000199;0.01
3;1;7;3;letter169;letter190;letter169;letter190;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.33305490000020654;0.3402425000003859;5531.3879324;2.499999936844688e-06;0.4985850000002756;0.5386066000000937;0.5486378000005061;0.6186439000002792;0.7487415000005058;0.8788553000003958;0.01
3;1;7;4;letter169;letter190;letter169;letter190;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.27807579999989684;0.28043150000030437;5533.1637875;2.4000000848900527e-06;0.503176799999892;0.5431957000000693;0.5532069000000774;0.6232418999998117;0.7533204999999725;0.8834195999997974;0.01
3;1;7;5;letter169;letter190;letter169;letter190;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.483317199999874;0.4907036999993579;5535.1397415;2.3000002329354174e-06;0.5039775999994163;0.5440075999995315;0.5540181999995184;0.6240343999998004;0.7541390999995201;0.8842297000001054;0.01
3;1;7;6;letter169;letter190;letter169;letter190;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.25368280000020604;0.26036349999958475;5536.8917373;2.499999936844688e-06;0.5037059999995108;0.54370469999958;0.5537156999998842;0.6237432999996599;0.7538266999999905;0.883933099999922;0.01
3;1;7;7;letter169;letter190;letter169;letter190;0;0;congruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.4082054000000426;0.4099647000002733;5538.7877176;2.499999936844688e-06;0.4965620000002673;0.5365812999998525;0.546590500000093;0.6166167999999743;0.7467094000003272;0.8768091000001732;0.01
3;1;7;8;letter169;letter190;letter169;letter190;0;0;congruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.4074116000001595;0.4097487999997611;5540.6677171;2.499999936844688e-06;0.4996573999997054;0.5396823999999469;0.5496978999999556;0.6197216999999;0.749800900000082;0.8799128999999084;0.01
3;1;7;9;letter169;letter190;letter169;letter190;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.050385800000185554;0.06017859999974462;5542.4117501;2.1999994714860804e-06;0.5026956000001519;0.5427048999999897;0.5527227000002313;0.6227570999999443;0.7528268999994907;0.8829272000002675;0.01
3;1;7;10;letter169;letter190;letter169;letter190;0;0;congruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.3008501000003889;0.31011769999986427;5544.4037796;2.499999936844688e-06;0.5040098999998008;0.544050900000002;0.5540455000000293;0.624073099999805;0.7541687000002639;0.8842793000003439;0.01
3;1;7;11;letter169;letter190;letter169;letter190;0;1;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.11359900000024936;0.11974280000049475;5546.1077545;2.499999936844688e-06;0.5037806000000273;0.6238505999999688;0.6438658000006399;0.7139063000004171;0.8439806000005774;0.9740838000006988;0.01
3;1;7;12;letter169;letter190;letter169;letter190;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.6407880999995541;0.6501878999997643;5548.2357022;2.4000000848900527e-06;0.5044867000005979;0.5445153999999093;0.5545097000003807;0.6245680000001812;0.7546286000006148;0.8847375000004831;0.01
3;1;7;13;letter169;letter190;letter169;letter190;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.07513209999979154;0.07995029999983672;5549.8117323;2.2999993234407157e-06;0.5005110000001878;0.5405446999993728;0.5505538999996133;0.6205798000000868;0.7506656999994448;0.8807525000001988;0.01
3;1;7;14;letter169;letter190;letter169;letter190;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.36046669999996084;0.370071100000132;5551.6677396;2.4000000848900527e-06;0.5017391999999745;0.5420881999998528;0.5517608000000109;0.6217789000002085;0.7518613000002006;0.8819858000006207;0.01
