subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn;option_up;option_down;practice;motivation; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;response;RT;kb_rt;response_absolute;response_target;RT_target;kb_rt_target;response_absolute_target; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;frame_dur
11;1;9;23;letter181;letter357;letter181;letter357;0;1;incongruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.6813564999611117;0.6902168999658898;357148.6905927;m;0.3649361999705434;0.36806629999773577;357149.0663277;2.800021320581436e-06;0.49612189998151734;0.6162174000055529;0.6362300000037067;0.7062792999786325;0.8363469999749213;0.966469099977985;0.01
11;1;9;24;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.9240521999890916;0.9305769000202417;357151.4744046;c;0.09695400000782683;0.09974590002093464;357151.7783234;2.800021320581436e-06;0.4993757000193;0.539389299985487;0.5494065000093542;0.6194331999868155;0.7495350000099279;0.8796138999750838;0.01
11;1;9;25;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.24603059998480603;0.25049319997197017;357153.4986479;m;0.1640688999905251;0.1705966999870725;357153.8665811;2.800021320581436e-06;0.5032766000367701;0.5433113999897614;0.553291000018362;0.6233399999910034;0.7534381999867037;0.8835239000036381;0.01
11;1;9;26;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.1067549999570474;0.11071469995658845;357155.490464;c;0.2524882000288926;0.26031819998752326;357155.9463627;2.700020559132099e-06;0.5000385000021197;0.5400723000057042;0.5500610999879427;0.6200778000056744;0.7501821999903768;0.8802859999705106;0.01
11;1;9;27;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.089181799965445;1.090999199950602;357158.514615;m;0.10247919999528676;0.11072050000075251;357158.8183555;2.600019797682762e-06;0.5011665000347421;0.541178600047715;0.5511998000438325;0.6212305999943055;0.7513104000245221;0.8813992000068538;0.01
11;1;9;28;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.4818173999665305;0.4907138000125997;357160.7787933;c;0.4050983000197448;0.4080625000060536;357161.1946167;2.6999623514711857e-06;0.49840339994989336;0.5384223999571986;0.5484146999660879;0.6184669999638572;0.7485419999575242;0.8786474999506027;0.01
11;1;9;29;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.33754269999917597;0.34015880001243204;357163.0264891;c;0.29131959995720536;0.29825609998079017;357163.3223591;2.6999623514711857e-06;0.504020299995318;0.5440452999901026;0.5540730999782681;0.6240840000100434;0.7541835000156425;0.8842882000026293;0.01
11;1;9;30;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.4659849999588914;0.46990819997154176;357165.2664246;m;0.37004039995372295;0.378037599963136;357165.6423274;2.800021320581436e-06;0.4991380000137724;0.5391620000009425;0.549172000028193;0.6192028000368737;0.7492843000218272;0.8793813000083901;0.01
11;1;9;31;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.29512800002703443;0.30021190003026277;357167.4264855;c;0.122331699996721;0.1296664000255987;357167.7543468;2.7999631129205227e-06;0.5000614000018686;0.5400850999867544;0.5500835999846458;0.6201090000104159;0.7502049999893643;0.8803071999573149;0.01
11;1;9;32;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.023721500008832663;0.029964199988171458;357169.2667659;m;0.20120090001728386;0.20948419999331236;357169.6746275;2.700020559132099e-06;0.4961440999759361;0.5361804999993183;0.5461886000121012;0.6162199999671429;0.7462830999866128;0.8764118999824859;0.01
11;1;9;33;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.3588105000089854;0.36109909997321665;357171.5224226;c;0.27568459999747574;0.27830619999440387;357171.8023381;2.700020559132099e-06;0.4988522999919951;0.5388819000218064;0.5489001999958418;0.6189324000151828;0.7490232000127435;0.8791074000182562;0.01
11;1;9;34;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.44719430000986904;0.4499197999830358;357173.7225675;c;0.2431077000219375;0.24838320002891123;357173.97034;2.600019797682762e-06;0.5026206000475213;0.5426387000479735;0.5526406000135466;0.6227028000284918;0.752751599997282;0.8828731999965385;0.01
11;1;9;35;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.30728210002416745;0.31009879999328405;357175.7544658;c;0.3152193000423722;0.3183091999962926;357176.0744278;2.800021320581436e-06;0.49913450004532933;0.5391499000252225;0.549142700037919;0.6192076000152156;0.7492512000026181;0.879374900017865;0.01
11;1;9;36;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.2944277999922633;0.30011829995783046;357177.8424747;c;0.416332799999509;0.418386300036218;357178.2664404;2.8999638743698597e-06;0.5003065000055358;0.5403144999872893;0.5503351999795996;0.6203676000004634;0.7504600000102073;0.8805419999989681;0.01
11;1;9;37;letter181;letter357;letter181;letter357;0;1;congruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_left.png;down;0.4590489999973215;0.4607819000375457;357180.2985475;c;0.12668410001788288;0.13067070004763082;357180.626414;2.700020559132099e-06;0.5024760999949649;0.6225326000130735;0.6425466000218876;0.7125983000150882;0.8426684999722056;0.9727814000216313;0.01
11;1;9;38;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.30519780004397035;0.3101840000017546;357182.4264722;c;0.3129297000123188;0.3181948999990709;357182.7463365;2.6999623514711857e-06;0.5027302999515086;0.54276059998665;0.5527618000051007;0.6227828999981284;0.7529016999760643;0.8829836999648251;0.01
11;1;9;39;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.47363149997545406;0.4797416999936104;357184.7063963;m;0.1616241000010632;0.17067239998141304;357185.0745627;2.900022082030773e-06;0.5036783000105061;0.5436851999838836;0.5537121000234038;0.6237275000312366;0.7538312000106089;0.8839093000278808;0.01
11;1;9;40;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.42415959999198094;0.4297736000153236;357186.9783802;m;0.31239640002604574;0.31819920003181323;357187.2983289;2.600019797682762e-06;0.49760559998685494;0.537622999981977;0.5476130999741144;0.6176618000026792;0.7477336999727413;0.8778539000195451;0.01
11;1;9;41;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.3433620000141673;0.35107530001550913;357189.1384915;c;0.3287301000091247;0.3302776999771595;357189.6743845;2.600019797682762e-06;0.502517800021451;0.5425403999979608;0.5525614999933168;0.6225738000357524;0.752693000016734;0.8827643999829888;0.01
11;1;9;42;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.2609735000296496;0.2693435000255704;357191.418474;m;0.397571399982553;0.3990125000127591;357191.8263575;2.700020559132099e-06;0.50151219998952;0.5415055000339635;0.5515352000365965;0.6215724000358023;0.7516534000169486;0.8817454000236467;0.01
11;1;9;43;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.23814010003115982;0.24036809999961406;357193.5464396;c;0.3077597999945283;0.3081469999742694;357193.8583758;2.800021320581436e-06;0.5044475000468083;0.5444611000129953;0.5544889000011608;0.6245126000139862;0.7546002000453882;0.8846900000353344;0.01
11;1;9;44;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;2.220540299953427;2.2209212000016123;357197.5705084;m;0.7734238000120968;0.7789648000034504;357198.3463428;2.7999631129205227e-06;0.503669900004752;0.54367889999412;0.5536847999901511;0.6237227999954484;0.7537986999959685;0.883916099963244;0.01
11;1;9;45;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.7213144999695942;0.7301127999671735;357200.5543936;m;0.2531555999885313;0.2583574000163935;357200.8182852;2.6999623514711857e-06;0.5032575000077486;0.5432736999937333;0.5533091999823228;0.6233240999863483;0.7534139999770559;0.8835091000073589;0.01
11;1;9;46;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.28221719997236505;0.2898528999648988;357202.5868375;m;0.03160069999285042;0.039919700007885695;357202.826475;2.5999615900218487e-06;0.49976320000132546;0.5397822000086308;0.5497796999989077;0.6198228999855928;0.7498709000064991;0.8800040999776684;0.01
11;1;9;47;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;3.710314199968707;3.7120626000105403;357208.026394;m;0.7482613000320271;0.7580248000449501;357208.7783236;2.700020559132099e-06;0.5019721999997273;0.5419818999944255;0.5519794000429101;0.6220101000508294;0.7520907000289299;0.882207999995444;0.01
11;1;9;48;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.3813533000065945;0.3909753000480123;357210.6504459;c;0.37226719997124746;0.37804369995137677;357211.0342764;2.800021320581436e-06;0.499581300013233;0.5396017000311986;0.5496130000101402;0.6196435000165366;0.7497476999997161;0.8798497000243515;0.01
11;1;9;49;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.9474206999875605;0.9503771999734454;357213.45833;m;0.20463019999442622;0.21045519999461249;357213.8663588;2.6999623514711857e-06;0.4977183999726549;0.5377370999776758;0.5477545000030659;0.6177821999881417;0.7478827000013553;0.8779605999588966;0.01
11;1;9;50;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;2.8415328999981284;2.8515231999917887;357218.1946869;m;0.37208270002156496;0.3781345000024885;357218.5785911;2.600019797682762e-06;0.49764429999049753;0.5376861999975517;0.5476828000391833;0.6177389000076801;0.7477919000084512;0.8779033999890089;0.01
11;1;9;51;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.7121235000086017;0.7200891000102274;357220.7783619;m;0.13552000001072884;0.13963970000622794;357221.1222926;2.700020559132099e-06;0.5027584999916144;0.5427670000353828;0.5527786000166088;0.6228183000348508;0.7529003000236116;0.8830013000406325;0.01
11;1;9;52;letter181;letter357;letter181;letter357;0;1;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.9473228999995627;0.951470700034406;357223.6343382;m;0.5004498999915086;0.5005668000085279;357224.3383826;3.00002284348011e-06;0.502109500055667;0.6221685000346042;0.6421984000480734;0.7122460000100546;0.8423113000462763;0.9724190000561066;0.01
11;1;10;1;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.8650255000102334;0.8707212000153959;357230.2264047;m;3.185723299975507;3.1924739999813028;357233.6183032;2.700020559132099e-06;0.5000468000071123;0.5400574000086635;0.5500467999954708;0.6201101000187919;0.7501863000215963;0.8802712000324391;0.01
11;1;10;2;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.0723898999858648;1.0801734999986365;357236.178386;m;1.078304400027264;1.0791916000307538;357237.2664124;2.800021320581436e-06;0.5013708000187762;0.5414111000136472;0.5514227999956347;0.6214312000083737;0.7515456000110134;0.8816218000138178;0.01
11;1;10;3;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.03208219999214634;0.04007020004792139;357238.7703914;c;0.4965809000423178;0.5006736000068486;357239.4742949;2.700020559132099e-06;0.5012200999772176;0.5412394999875687;0.5512659000232816;0.6213031000224873;0.7513739999849349;0.8814683000091463;0.01
11;1;10;4;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;3.1252714000293054;3.1320739000220783;357244.0747027;c;0.5764555999776348;0.5804918999783695;357244.8583704;2.700020559132099e-06;0.4963454999960959;0.5363473999896087;0.5463690999895334;0.6164102000184357;0.7464983999961987;0.8765797999803908;0.01
11;1;10;5;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.45996519998880103;0.4608699000091292;357246.8022791;m;0.381156999967061;0.38801280001644045;357247.1862429;2.700020559132099e-06;0.49419190001208335;0.5342039000242949;0.5442291999934241;0.6142516999971122;0.744335499999579;0.8744290000176989;0.01
11;1;10;6;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.1919502999517135;1.2006873999489471;357249.8664432;m;0.29467779997503385;0.30021479999413714;357250.3703028;2.800021320581436e-06;0.5053045999957249;0.5453270000289194;0.5553274999838322;0.6253726999857463;0.7554412999888882;0.8855546999839135;0.01
11;1;10;7;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.04065720003563911;0.04079780000029132;357251.9066494;c;0.4218400999670848;0.4280443000025116;357252.330545;2.600019797682762e-06;0.5056345000048168;0.5456563000334427;0.5556844000238925;0.625702999997884;0.7558003999874927;0.8858861000044271;0.01
11;1;10;8;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.0703691000235267;1.0799754000036046;357254.8983639;m;0.5323781999759376;0.5386152999708429;357255.4422899;2.600019797682762e-06;0.5029443000094034;0.5429739000392146;0.5529874000349082;0.6230112000484951;0.7530988000216894;0.8831860000500455;0.01
11;1;10;9;letter181;letter357;letter181;letter357;0;1;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;up;6.862425400002394;6.86469760001637;357263.8823213;m;0.21423790004337206;0.22043059999123216;357264.298277;2.5999615900218487e-06;0.5023901999811642;0.6224552999483421;0.6424690999556333;0.712512899946887;0.8425950999953784;0.9726801999495365;0.01
11;1;10;10;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.3851876999833621;0.3900180999771692;357266.1703841;m;0.6825158999999985;0.6900702000129968;357267.0582777;2.700020559132099e-06;0.4946853000437841;0.5346779000246897;0.5446819000062533;0.6147144000278786;0.7448014999972656;0.8748766999924555;0.01
11;1;10;11;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.29377170000225306;0.30115930002648383;357268.850675;c;0.19280180003261194;0.2004830000223592;357269.2502841;3.00002284348011e-06;0.501008199993521;0.5410511000081897;0.551037700031884;0.6210743000265211;0.7511624000035226;0.8812804000335746;0.01
11;1;10;12;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.4234860999858938;0.4297650000080466;357271.1623797;m;0.16933619999326766;0.1695663999998942;357271.5383599;2.8999638743698597e-06;0.5046059999731369;0.5446102999849245;0.5546251999912784;0.6246348999557085;0.7547408999525942;0.8848337999661453;0.01
11;1;10;13;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.25391780002973974;0.2603176000411622;357273.2743785;c;0.16221300000324845;0.17055969999637455;357273.6424385;2.700020559132099e-06;0.5051761000067927;0.5451973000308499;0.555198099988047;0.6252225000062026;0.7553108999854885;0.8854124000063166;0.01
11;1;10;14;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.02911050000693649;0.02998739999020472;357275.1705534;m;0.34925839997595176;0.35915099998237565;357275.522509;2.700020559132099e-06;0.5037507999804802;0.5437566000036895;0.553789300029166;0.6238111000275239;0.7538942000246607;0.8839984000078402;0.01
11;1;10;15;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.9730942999594845;0.9802500999649055;357277.9862921;c;0.22437050001462922;0.22940230002859607;357278.4182659;2.800021320581436e-06;0.5031028000521474;0.5431123000453226;0.5531445000087842;0.6231593000120483;0.7532537000370212;0.8833533000433818;0.01
11;1;10;16;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.511503999994602;0.5196660999790765;357280.4264085;c;0.40571390005061403;0.4089595000259578;357280.8422246;2.600019797682762e-06;0.5026625000173226;0.542672700015828;0.5526610999950208;0.6227030000300147;0.7527798999799415;0.882899800024461;0.01
11;1;10;17;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.6501294999616221;0.66025419998914;357282.9864524;m;0.38780520000727847;0.3979568000067957;357283.3863548;2.6999623514711857e-06;0.502039999992121;0.5420616999617778;0.5520666999509558;0.6221121999551542;0.7521725999540649;0.8822954999632202;0.01
11;1;10;18;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.4443386999773793;0.4497191999689676;357285.3223773;m;0.34451600001193583;0.3481189000303857;357285.6742124;2.900022082030773e-06;0.5057965000160038;0.5458123999997042;0.5558192000025883;0.6258475999929942;0.755933600012213;0.8860523999901488;0.01
11;1;10;19;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.47284770000260323;0.47978699998930097;357287.6423743;m;0.2323764000320807;0.2402775000082329;357288.0822244;2.6999623514711857e-06;0.5007364999619313;0.5407608000095934;0.5507621999713592;0.6207961000036448;0.750882999971509;0.8809852999984287;0.01
