subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn;option_up;option_down;practice;motivation; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;response;RT;kb_rt;response_absolute;response_target;RT_target;kb_rt_target;response_absolute_target; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;frame_dur
9;1;9;1;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;up;2.4936571000143886;2.5011984999873675;278995.7583882;m;1.0718868999974802;1.0801302999607287;278997.038261;2.5999615900218487e-06;0.49717469996539876;0.5372028999845497;0.547204700007569;0.6172432999592274;0.7473152999882586;0.8774153999984264;0.01
9;1;9;2;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;down;1.7346546999760903;1.741510300023947;279000.2626637;m;2.054913200030569;2.0585540999891236;279002.3262621;2.6999623514711857e-06;0.498758599977009;0.538772500003688;0.5487709000008181;0.6188180999597535;0.7488961999770254;0.8790053999982774;0.01
9;1;9;3;letter190;letter169;letter190;letter169;0;1;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;down;0.6814339999691583;0.6911773000028916;279004.582319;m;0.6842373000108637;0.688212700013537;279005.278231;2.800021320581436e-06;0.497800900018774;0.6178769000107422;0.6378876999951899;0.7079222000320442;0.8380039000185207;0.9680954000214115;0.01
9;1;9;4;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;up;1.4456158999819309;1.4511420999770053;279008.1983237;c;0.6339402999728918;0.6402298999601044;279009.0383038;2.800021320581436e-06;0.4968195999972522;0.536831000004895;0.5468265000381507;0.6168820000020787;0.7469429000047967;0.877025900001172;0.01
9;1;9;5;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.9689141000271775;1.9717896999791265;279012.4942932;c;0.9016304000397213;0.9105802000267431;279013.598248;2.700020559132099e-06;0.49725720001151785;0.5372853000299074;0.5472765000304207;0.617281400016509;0.7473872000118718;0.8774982999893837;0.01
9;1;9;6;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;down;3.025783999997657;3.0318167000077665;279018.0943386;m;1.5919307000003755;1.5987767000333406;279019.6942404;2.700020559132099e-06;0.49574520002352074;0.5357479000231251;0.5457412000396289;0.6157940000412054;0.7458640999975614;0.8759563000057824;0.01
9;1;9;7;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;down;3.8055819000001065;3.811816399975214;279024.9983259;m;0.8247808000305668;0.8298021000227891;279026.0302736;2.6999623514711857e-06;0.50443259999156;0.5444365000003017;0.554455199977383;0.6244831999647431;0.7545679999748245;0.8846696999971755;0.01
9;1;9;8;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;up;2.5138931999681517;2.5214411999913864;279030.0306604;m;1.0943730999715626;1.099216099944897;279031.1343947;2.700020559132099e-06;0.4979641999816522;0.5379771000007167;0.5479778000153601;0.6180143000092357;0.748095299990382;0.8781902000191621;0.01
9;1;9;9;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;down;3.850401400006376;3.852758700028062;279036.470253;c;1.1957783999969251;1.198942699993495;279037.6703283;2.600019797682762e-06;0.5055232000304386;0.5455527000012808;0.5555446000071242;0.6255917000235058;0.7556625000433996;0.8857690000440925;0.01
9;1;9;10;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.4147367000114173;1.4213338000117801;279040.5585877;c;1.6392195000080392;1.6487237000255845;279042.2062354;2.6999623514711857e-06;0.4975392999476753;0.5375588999595493;0.5475771999917924;0.6175901999813505;0.7477144999429584;0.8777850999613293;0.01
9;1;9;11;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.5070959000149742;1.511016100004781;279045.2143721;m;0.7859942999784835;0.7879539999994449;279046.0062215;2.800021320581436e-06;0.5041534000192769;0.5441738000372425;0.5541649000369944;0.6242054000031203;0.754291600023862;0.8843931000446901;0.01
9;1;9;12;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;down;4.9833147000172175;4.983503600000404;279052.4622903;m;0.837751200015191;0.8388080000295304;279053.3022574;2.700020559132099e-06;0.49769270000979304;0.5377014999976382;0.5477135999826714;0.6177443999913521;0.7478303000098094;0.877933599986136;0.01
