subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;RW_dur;response;RT;kb_rt;response_absolute; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;response_during_mask;response_during_targetalone;response_during_RW;response_during_blank;frame_dur
9;1;1;1;letter190;letter169;congruent;0.04;letter190;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.3800232000066899;0.38997269998071715;278099.6150634;2.800021320581436e-06;0.49827250000089407;0.5382906000013463;0.5499910999787971;0.619852899981197;0.8501456999802031;0.8501531999791041;0;0;0;1;0.01
9;1;1;2;letter190;letter169;congruent;0.04;letter169;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.26643240003613755;0.269432200002484;278101.383013;2.7999631129205227e-06;0.49676549999276176;0.536789299978409;0.5488073999877088;0.6187147999880835;0.8182403999962844;0.8182428000145592;0;1;0;0;0.01
9;1;1;3;letter190;letter169;congruent;0.04;letter169;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.3252791999839246;0.3301408999832347;278103.1430014;3.100023604929447e-06;0.4987058999831788;0.5387279000133276;0.5507848999695852;0.6205600000103004;0.8509526000125334;0.8509590000030585;0;0;0;1;0.01
9;1;1;4;letter190;letter169;congruent;0.04;letter169;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.3322393000125885;0.3401445000199601;278104.9111357;2.6999623514711857e-06;0.5023908999864943;0.5424041000078432;0.5544968000031076;0.6240595999988727;0.854564199980814;0.8545858999714255;0;0;0;1;0.01
9;1;1;5;letter190;letter169;congruent;0.04;letter190;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.32120469998335466;0.3301707999780774;278106.6712796;2.800021320581436e-06;0.49786659999517724;0.5378875000169501;0.5500059999758378;0.6196741000167094;0.850057800009381;0.8500704999896698;0;0;0;1;0.01
9;1;1;6;letter190;letter169;congruent;0.04;letter190;0.05;0.07;fullmask;0.3;arrow_left.png;0;m;0.24782309995498508;0.24939799995627254;278108.3589905;2.900022082030773e-06;0.500022699998226;0.5400361000210978;0.5521129000117071;0.6220193000044674;0.8015110000269488;0.8015134999877773;0;1;0;0;0.01
9;1;1;7;letter190;letter169;congruent;0.04;letter190;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.3645274000009522;0.3700621999450959;278110.3669848;3.4999684430658817e-06;0.49546449998160824;0.5354706000071019;0.5476087999995798;0.6175006999983452;0.8468041999731213;0.8468114999704994;0;0;0;1;0.01
9;1;1;8;letter190;letter169;congruent;0.04;letter169;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.2755794999538921;0.2803293999750167;278112.0790773;2.700020559132099e-06;0.4998763999901712;0.5398970000096597;0.5519042999949306;0.621677000017371;0.8322382000042126;0.8322432999848388;0;1;0;0;0.01
9;1;1;9;letter190;letter169;congruent;0.04;letter169;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.31432310002855957;0.3200815999880433;278113.8390365;2.700020559132099e-06;0.5023352000280283;0.5423462000326253;0.5544568999903277;0.6241341000422835;0.8545326000312343;0.8545540000195615;0;0;0;1;0.01
9;1;1;10;letter190;letter169;congruent;0.04;letter190;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.28541969996877015;0.2903902999823913;278115.5511836;2.6999623514711857e-06;0.4943630999769084;0.534383499994874;0.5464201999711804;0.6163283999776468;0.8368186999578029;0.8368266999605112;0;1;0;0;0.01
