subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn;option_up;option_down;practice;motivation; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;response;RT;kb_rt;response_absolute; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;frame_dur
11;1;6;1;letter181;letter357;letter181;letter357;1;0;congruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_left.png;up;5.532824599999003;5.533962399989832;356738.0828813;2.9999646358191967e-06;0.4944227999658324;0.6144865999813192;0.6345219999784604;0.7045728999655694;0.8346151000005193;0.9647407999727875;0.01
11;1;6;2;letter181;letter357;letter181;letter357;1;0;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.4467873000539839;0.45071920001646504;356740.090826;2.6999623514711857e-06;0.5008584999595769;0.6209427999565378;0.6409576999722049;0.7109959999797866;0.8410680999513716;0.9711821999517269;0.01
11;1;6;3;letter181;letter357;letter181;letter357;1;0;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.9307893000077456;0.9405211000121199;356742.7871207;2.700020559132099e-06;0.5042089999769814;0.6242759000160731;0.6442934999940917;0.7143298999872059;0.8444104000227526;0.9745143000036478;0.01
11;1;6;4;letter181;letter357;letter181;letter357;1;0;incongruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_left.png;down;1.0773826999939047;1.0811342999804765;356745.6347382;2.900022082030773e-06;0.49703349999617785;0.6171018999884836;0.6371159999980591;0.707131200004369;0.8372183999745175;0.9673100999789312;0.01
11;1;6;5;letter181;letter357;letter181;letter357;1;0;incongruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_left.png;down;1.0989424000144936;1.1001231999835;356748.2987362;2.600019797682762e-06;0.49852480000117794;0.6186030000098981;0.6386157000088133;0.708661500015296;0.8387434000032954;0.968867700023111;0.01
11;1;6;6;letter181;letter357;letter181;letter357;1;0;congruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.36337070004083216;0.3702115000342019;356750.2349129;2.600019797682762e-06;0.505516900040675;0.6255925000295974;0.6455976000288501;0.7156265000230633;0.8457129999878816;0.975817900034599;0.01
11;1;6;7;letter181;letter357;letter181;letter357;1;0;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;down;0.4561136999982409;0.45967940002446994;356752.2588357;2.600019797682762e-06;0.5013255000230856;0.6214241000125185;0.6414132000063546;0.7114408999914303;0.8415209000231698;0.9716211999766529;0.01
11;1;6;8;letter181;letter357;letter181;letter357;1;0;incongruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.6434367999900132;0.650287099997513;356754.4671089;2.800021320581436e-06;0.5057326999958605;0.6257977000204846;0.6458215999882668;0.7158602999988943;0.8459317000233568;0.9760514000081457;0.01
11;1;6;9;letter181;letter357;letter181;letter357;1;0;congruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.6160737000172958;0.6203575999825262;356756.6507948;2.6999623514711857e-06;0.4969203000073321;0.6169850999722257;0.6370077999890782;0.7070351999718696;0.8371256999671459;0.9672369000036269;0.01
11;1;6;10;letter181;letter357;letter181;letter357;1;0;incongruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.6023031999939121;0.6103893999825232;356758.8187784;2.700020559132099e-06;0.4990301000070758;0.6190878000343218;0.6391023999894969;0.7091385999810882;0.8392164999968372;0.9693219999899156;0.01
