subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;RW_dur;response;RT;kb_rt;response_absolute; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;response_during_mask;response_during_targetalone;response_during_RW;response_during_blank;frame_dur
5;1;1;1;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.4580774999994901;0.46073660000183736;22938.659449;2.9000002541579306e-06;0.4973549999995157;0.537377299999207;0.5489806000005046;0.6192482000005839;0.8490898000018205;0.8490956999994523;0;0;0;1;0.01
5;1;1;2;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.32089859999905457;0.3300498999997217;22940.4834969;2.9999973776284605e-06;0.49722470000051544;0.5372489000001224;0.5488315000002331;0.6185974999971222;0.8489074999997683;0.8489293999991787;0;0;0;1;0.01
5;1;1;3;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.3092257999996946;0.31009880000056;22942.2434663;2.9000002541579306e-06;0.4975254999990284;0.5375534000013431;0.5496291000017663;0.6193246000002546;0.8496913999988465;0.8496973000001162;0;0;0;1;0.01
5;1;1;4;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.2761352999987139;0.2802626999982749;22943.9714517;3.0000010156072676e-06;0.4963175000011688;0.5363273000002664;0.5483646000029694;0.6181381000023976;0.8286283000015828;0.8286307000016677;0;1;0;0;0.01
5;1;1;5;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;c;0.26695960000142804;0.2693342999991728;22945.6834338;2.9999973776284605e-06;0.49910299999828567;0.5391467999979795;0.5512076999984856;0.621111699998437;0.8205412999996042;0.8205437999968126;0;1;0;0;0.01
5;1;1;6;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.29480539999713073;0.30117649999738205;22947.6116189;3.0000010156072676e-06;0.502274700000271;0.5422980000003008;0.5534947000014654;0.6241373000011663;0.8546795000002021;0.854687200000626;0;1;0;0;0.01
5;1;1;7;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.3110562000001664;0.32007549999980256;22949.3794427;2.9000002541579306e-06;0.5022050999978092;0.5422077999974135;0.5538664999985485;0.6235670999994909;0.8539333999979135;0.8539393999999447;0;0;0;1;0.01
5;1;1;8;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.26423549999890383;0.2703317999985302;22951.0833995;2.9000002541579306e-06;0.4965869000006933;0.5366092000003846;0.5479086000013922;0.6178026000015961;0.8182396999982302;0.8182424000005994;0;1;0;0;0.01
5;1;1;9;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2744456000000355;0.27930560000095284;22952.7954721;2.9000002541579306e-06;0.4977099999996426;0.5377298000021256;0.5498089000029722;0.6197123000019928;0.8291140000001178;0.8291167999996105;0;1;0;0;0.01
5;1;1;10;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.32324099999823375;0.3301783999995678;22954.5554369;3.0999981390777975e-06;0.5014000999981363;0.5414161999979115;0.5535694999998668;0.6234717999977875;0.8527637999977742;0.8527700999984518;0;0;0;1;0.01
