subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn;option_up;option_down;practice;motivation; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;response;RT;kb_rt;response_absolute; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;frame_dur
9;1;6;1;letter190;letter169;letter190;letter169;1;0;congruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_left.png;down;8.364666699955706;8.365737399959471;278711.4708036;2.800021320581436e-06;0.49454210000112653;0.614612000004854;0.6346182000124827;0.7046404000138864;0.8347486000275239;0.9648348999908194;0.01
9;1;6;2;letter190;letter169;letter190;letter169;1;0;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;down;1.2613896999973804;1.2704777999897487;278714.494585;2.700020559132099e-06;0.4961409000097774;0.6162217000382952;0.6362446999992244;0.706258499994874;0.8363628000370227;0.9664415000006557;0.01
9;1;6;3;letter190;letter169;letter190;letter169;1;0;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.6594685000018217;0.6602523000328802;278716.7345653;2.700020559132099e-06;0.5017590000061318;0.6218527000164613;0.6418488000053912;0.7118978000362404;0.841967000043951;0.9725813000113703;0.01
9;1;6;4;letter190;letter169;letter190;letter169;1;0;congruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_right.png;down;0.5327016999945045;0.5407979000010528;278719.0391394;2.700020559132099e-06;0.49869049998233095;0.6187571000191383;0.6387780000222847;0.708821700012777;0.8388877999968827;0.9689874000032432;0.01
9;1;6;5;letter190;letter169;letter190;letter169;1;0;congruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_right.png;down;0.3666016000206582;0.37002550001489;278720.9746136;2.700020559132099e-06;0.500326200039126;0.6203921000123955;0.6404083000379615;0.7104491000063717;0.8405303999898024;0.9706285000429489;0.01
9;1;6;6;letter190;letter169;letter190;letter169;1;0;incongruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.43375380005454645;0.44082900002831593;278722.982559;2.7999631129205227e-06;0.5009445999749005;0.6210246999980882;0.6410459000035189;0.7110726999817416;0.8411514000035822;0.9713274999521673;0.01
9;1;6;7;letter190;letter169;letter190;letter169;1;0;congruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_right.png;up;1.4006784000084735;1.4013982000178657;278725.950753;2.700020559132099e-06;0.5001704000169411;0.6202502999803983;0.640252600016538;0.7102897000149824;0.8403813000186346;0.970477299997583;0.01
9;1;6;8;letter190;letter169;letter190;letter169;1;0;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;down;1.17601359996479;1.1806576999952085;278728.8785978;2.600019797682762e-06;0.4966662999941036;0.6167562000337057;0.6367835000273772;0.7067966000176966;0.8368684999877587;0.966986800020095;0.01
9;1;6;9;letter190;letter169;letter190;letter169;1;0;congruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.27495340001769364;0.28030220000073314;278730.7185076;2.700020559132099e-06;0.49529579997761175;0.6153548000147566;0.635353000019677;0.7053888000082225;0.8354765999829397;0.9655713000101969;0.01
9;1;6;10;letter190;letter169;letter190;letter169;1;0;incongruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.34547170001314953;0.35012519999872893;278732.6306058;2.5999615900218487e-06;0.4966697999625467;0.6167585999937728;0.6367675999645144;0.7068039999576285;0.8368751999805681;0.9669892999809235;0.01
9;1;6;11;letter190;letter169;letter190;letter169;1;0;congruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.09609299997100607;0.09979850001400337;278734.3027656;2.800021320581436e-06;0.4994887000066228;0.6195688000298105;0.639595200016629;0.7096108000259846;0.839701300021261;0.9697886999929324;0.01
9;1;6;12;letter190;letter169;letter190;letter169;1;0;incongruent;0.12;letter190;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.19533839996438473;0.20047789998352528;278736.0625446;2.5999615900218487e-06;0.49508129997411743;0.6151678999885917;0.6351680999505334;0.7051992999622598;0.8352762999711558;0.9653730999561958;0.01
9;1;7;1;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;down;2.069980700034648;2.071567100007087;278742.4705551;2.700020559132099e-06;0.5045605999766849;0.5445887999958359;0.5545937999850139;0.6246339000063017;0.754722399986349;0.8848130999831483;0.01
9;1;7;2;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.7763062000158243;0.7808023000252433;278744.718627;3.00002284348011e-06;0.4944050000049174;0.5344285999890417;0.5444260999793187;0.6144558999803849;0.7445461000315845;0.8746396999922581;0.01
9;1;7;3;letter190;letter169;letter190;letter169;0;1;incongruent;0.12;letter169;0.14;0.07;fullmask;0.2;arrow_left.png;down;0.002265000017359853;0.010140000027604401;278746.2867174;2.700020559132099e-06;0.49643850000575185;0.6165257999673486;0.636536400008481;0.7065504000056535;0.8366531999781728;0.9667453999863937;0.01
9;1;7;4;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.43907349999062717;0.4398423000238836;278748.2146499;2.700020559132099e-06;0.5055326000438072;0.5455785000231117;0.555561300017871;0.6256070000235923;0.7556548000429757;0.8857923000468872;0.01
9;1;7;5;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.28760440001497045;0.2902941000065766;278750.1747517;2.600019797682762e-06;0.49790489999577403;0.5379345000255853;0.5479292999953032;0.617960800009314;0.7480356000014581;0.878150700009428;0.01
9;1;7;6;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.41106050001690164;0.4208720999886282;278752.0786474;2.700020559132099e-06;0.5029377000173554;0.5429430000367574;0.5529534000088461;0.6229755000094883;0.7530729999998584;0.8831711999955587;0.01
9;1;7;7;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.19949510000878945;0.20038960000965744;278753.7585949;2.700020559132099e-06;0.4982481000479311;0.5382723000366241;0.5482802000478841;0.6183245000429451;0.7483990000328049;0.8784911000402644;0.01
9;1;7;8;letter190;letter169;letter190;letter169;0;0;congruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.12619290000293404;0.12966909998795018;278755.3665326;2.700020559132099e-06;0.5044894000166096;0.5445088000269607;0.5545175000443123;0.624552900029812;0.7546554000000469;0.8847375000477768;0.01
9;1;7;9;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter169;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.5815548999817111;0.5903970999643207;278757.6228513;2.5999615900218487e-06;0.4977841000072658;0.5377936000004411;0.5477908999891952;0.6178295999998227;0.7479121999931522;0.8780070999637246;0.01
9;1;7;10;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.15626459999475628;0.16063449997454882;278759.2784988;2.700020559132099e-06;0.5038929000147618;0.5439002000493929;0.5539175000158139;0.6239426000392996;0.754026300041005;0.8841314000310376;0.01
9;1;7;11;letter190;letter169;letter190;letter169;0;0;incongruent;0.04;letter190;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.1691821999847889;0.1705480000237003;278760.9425513;2.800021320581436e-06;0.5026366999954917;0.5426724000135437;0.5526664999779314;0.6227062999969348;0.752801000024192;0.8829172999830917;0.01
