subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;RW_dur;response;RT;kb_rt;response_absolute; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;response_during_mask;response_during_targetalone;response_during_RW;response_during_blank;frame_dur
11;1;1;1;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.28274450002936646;0.29019910003989935;355968.2673528;3.00002284348011e-06;0.4993695000302978;0.5393918000045232;0.5510435000178404;0.6206653999979608;0.8412438000086695;0.8412464000284672;0;1;0;0;0.01
11;1;1;2;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;c;0.27729609998641536;0.28027109999675304;355970.0433528;3.100023604929447e-06;0.4974888000288047;0.5375081000383943;0.5494591000024229;0.6192300000111572;0.829731100006029;0.8297336000250652;0;1;0;0;0.01
11;1;1;3;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2918641999713145;0.30010009999386966;355971.9794972;3.00002284348011e-06;0.5005905000143684;0.5406004000105895;0.5528991000028327;0.622431299998425;0.8530024000210688;0.8530107000260614;0;1;0;0;0.01
11;1;1;4;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.26688129996182397;0.2703149999724701;355973.6754182;2.6999623514711857e-06;0.5040458999574184;0.5441228999989107;0.5561725999577902;0.6258330999989994;0.8264901000075042;0.8264984999550506;0;1;0;0;0.01
11;1;1;5;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.3337521000066772;0.34009999997215346;355975.4433414;3.4999684430658817e-06;0.49935070000356063;0.5393783999606967;0.5513864000095055;0.6211559000075795;0.8515350999659859;0.8515418999595568;0;0;0;1;0.01
11;1;1;6;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.2646076999953948;0.2702918000286445;355977.1553388;3.100023604929447e-06;0.5044562999974005;0.5444718000362627;0.5564962000353262;0.6262697000056505;0.8267892000149004;0.8267918000346981;0;1;0;0;0.01
11;1;1;7;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2154549999977462;0.2194203000399284;355978.8273116;2.900022082030773e-06;0.4998871000134386;0.5399184000561945;0.5519320000312291;0.6216984000056982;0.7713531000190414;0.7713557000388391;0;1;0;0;0.01
11;1;1;8;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;m;0.19047690002480522;0.19952970003942028;355980.4433413;3.200024366378784e-06;0.4949698999989778;0.53498540003784;0.5469569000415504;0.6168597000068985;0.7464856000151485;0.7464882000349462;0;1;0;0;0.01
11;1;1;9;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.26767189998645335;0.2703199000097811;355982.3714058;3.1999661587178707e-06;0.4982167999842204;0.5382389999576844;0.5498793000006117;0.6195697999792174;0.8202023999765515;0.8202106999815442;0;1;0;0;0.01
11;1;1;10;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2981194000458345;0.30020650004735216;355984.1233358;2.8999638743698597e-06;0.5042593999532983;0.5442844999488443;0.5562889999710023;0.6260584999690764;0.8564965999685228;0.8564991999883205;0;1;0;0;0.01
11;1;1;11;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2857959999819286;0.2911453999695368;355985.8513411;2.800021320581436e-06;0.4957494999980554;0.5357790000271052;0.5469699000241235;0.6176443000440486;0.838114200043492;0.8381166000035591;0;1;0;0;0.01
11;1;1;12;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2538238000124693;0.2593243000446819;355987.5313402;2.600019797682762e-06;0.49525570002151653;0.5352774999919347;0.5473406999954022;0.6171134000178427;0.8066666999948211;0.8066693000146188;0;1;0;0;0.01
11;1;1;13;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2947795999934897;0.3002406000159681;355989.2834652;2.700020559132099e-06;0.4985653000185266;0.5385958999977447;0.5507243000320159;0.6204166000243276;0.8509678000118583;0.850976100016851;0;1;0;0;0.01
11;1;1;14;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.24772670003585517;0.2503693000180647;355990.9873657;3.200024366378784e-06;0.5009426000178792;0.5409591000061482;0.5529073000070639;0.622570600011386;0.8032798999920487;0.8032884999993257;0;1;0;0;0.01
11;1;1;15;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;c;0.25850390002597123;0.25935609999578446;355992.6993901;2.6999623514711857e-06;0.5040215999470092;0.5440305999945849;0.5561102999490686;0.626006199978292;0.8154660000000149;0.8154685999616049;0;1;0;0;0.01
11;1;1;16;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.24715529999230057;0.24935709999408573;355994.5793261;2.9999646358191967e-06;0.49640229996293783;0.5364187000086531;0.548577599984128;0.6184447999694385;0.7979340999736451;0.7979367999942042;0;1;0;0;0.01
