subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn;option_up;option_down;practice;motivation; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;response;RT;kb_rt;response_absolute;response_target;RT_target;kb_rt_target;response_absolute_target; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;frame_dur
4;1;9;1;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.811423900000591;0.8198056000001088;9610.665803;c;1.40717930000028;1.4112779000006412;9612.2817664;2.5000008463393897e-06;0.5004616000005626;0.5404748000000836;0.550481199999922;0.6205212000004394;0.7505837000007887;0.8806893000000855;0.01
4;1;9;2;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.1635170000008657;1.1709181000005628;9614.929803;m;0.5122040000005654;0.5206460999997944;9615.649926;2.4000000848900527e-06;0.5030585000004066;0.543096900000819;0.553082300000824;0.6231141000007483;0.753201600000466;0.8833054999995511;0.01
4;1;9;3;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.8049663000001601;0.810765000000174;9617.9537888;m;0.752231499998743;0.7580239999988407;9618.7137601;2.4000000848900527e-06;0.49908350000077917;0.539104600000428;0.5491079000003083;0.6191546000009112;0.7492242000007536;0.8793289000004734;0.01
4;1;9;4;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.45763829999850714;0.4608269000000291;9620.6578858;c;0.4187380999992456;0.42793859999983397;9621.0817546;2.2999993234407157e-06;0.49625120000018796;0.5362988999986555;0.54631259999951;0.6163373999988835;0.7464290999996592;0.8765460999984498;0.01
4;1;9;5;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;1.0933487999991485;1.1000757999991038;9623.6657817;m;0.1287811000001966;0.1298172999995586;9624.0018287;2.4000000848900527e-06;0.5024665000000823;0.5424817000002804;0.5524970999995276;0.622532899998987;0.7526115000000573;0.882703199999014;0.01
4;1;9;6;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.8699534000006679;0.8707343000005494;9626.3537741;c;0.7172131999996054;0.7191249000006792;9627.0737082;2.4000000848900527e-06;0.49628429999938817;0.5363036999988253;0.5463033999985782;0.6163551999998163;0.7464342000002944;0.8765303999989555;0.01
4;1;9;7;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.5257870000004914;0.5305780999988201;9629.0817834;c;0.5373153000000457;0.538615800000116;9629.6258293;2.499999027349986e-06;0.49940539999988687;0.5394393999995373;0.5494435000000522;0.6194600999988324;0.7496245999991515;0.8796457999997074;0.01
4;1;9;8;letter181;letter357;letter181;letter357;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.9020307999999204;0.9105909999998403;9632.0099283;c;0.3430960000005143;0.3501157000009698;9632.5619898;2.4000000848900527e-06;0.5018306999991182;0.5418488999985129;0.5518553000001702;0.6218885999987833;0.7519732999990083;0.8820722000000387;0.01
4;1;9;9;letter181;letter357;letter181;letter357;0;1;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;down;0.5900968999994802;0.5902588000008109;9634.7298306;m;0.5178181999999651;0.5186653999990085;9635.2498371;2.4000000848900527e-06;0.5033794000009948;0.6234456000001956;0.6434558000000834;0.7134970999995858;0.8435777000013331;0.9736735000005865;0.01
4;1;9;10;letter181;letter357;letter181;letter357;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.44661509999968985;0.4508083999990049;9637.1778462;m;0.48980680000022403;0.49772379999922123;9637.673784;2.4000000848900527e-06;0.501452500000596;0.5414698999993561;0.5514641999998275;0.6215195000004314;0.7515827000006539;0.8816917999993166;0.01
