subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn;option_up;option_down;practice;motivation; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;response;RT;kb_rt;response_absolute;response_target;RT_target;kb_rt_target;response_absolute_target; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;frame_dur
5;1;9;11;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;1.443348299999343;1.4512759999997797;23896.8192045;m;0.551442700001644;0.5595570000004955;23897.578977;3.0000010156072676e-06;0.5027315000006638;0.5427307999998447;0.5527742999984184;0.6227780000008352;0.752893299999414;0.8829747999989195;0.01
5;1;9;12;letter181;letter357;letter357;letter181;0;1;congruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_left.png;down;1.0565843999975186;1.0602181999965978;23900.2350968;m;0.4183960999980627;0.41893139999956475;23900.6590745;2.9000002541579306e-06;0.49962030000097;0.6196768000008888;0.6396963000006508;0.7097319000022253;0.8398132000002079;0.9699104000028456;0.01
5;1;9;13;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;1.68443059999845;1.6905320000005304;23903.8350601;m;0.009282999999413732;0.019973999998910585;23904.0510889;2.9000002541579306e-06;0.5015748999976495;0.5415943999978481;0.5516158999998879;0.6216277999992599;0.7517329000002064;0.8818100999997114;0.01
5;1;9;14;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.8923697999998694;0.9005133999999089;23906.4349918;m;0.3739120999998704;0.37803839999833144;23906.8189906;3.0000010156072676e-06;0.5024707999982638;0.5424783999987994;0.55249940000067;0.622530699998606;0.7526061999997182;0.8827029999993101;0.01
5;1;9;15;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.7284199000023364;0.7300666000010096;23909.043011;m;0.3658899999973073;0.37002989999746205;23909.6109916;3.3000032999552786e-06;0.5050689000017883;0.5450702000016463;0.5550903000003018;0.6251118000000133;0.755205700002989;0.8852974000001268;0.01
5;1;9;16;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.4753118999979051;1.4810623999983363;23912.5710242;m;0.3778094000008423;0.38014560000010533;23913.1551276;3.0000010156072676e-06;0.4965711000004376;0.5365959000009752;0.5466044000022521;0.6166257000004407;0.7467176000027393;0.8768169000031776;0.01
5;1;9;17;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.8470487000013236;0.8507653000015125;23915.4750533;m;0.266468600002554;0.268445800000336;23915.7470542;2.7999994927085936e-06;0.4969889999993029;0.5370043999973859;0.5470139999997627;0.6170562000006612;0.7471384999989823;0.8772300999989966;0.01
5;1;9;18;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.4752534999970521;1.4810328999992635;23918.7149936;c;0.4003015000016603;0.4079507000024023;23919.1230106;2.9000002541579306e-06;0.49888609999834443;0.5389096999970207;0.5489046000002418;0.618958199996996;0.7490168000003905;0.8791275000003225;0.01
5;1;9;19;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;1.4212894000011147;1.4312166000017896;23922.0430801;c;0.45227670000167564;0.45892190000085975;23922.5072259;2.9999973776284605e-06;0.5032686999984435;0.5433173999990686;0.5533064999981434;0.6233265999981086;0.7534185000004072;0.8835171999999147;0.01
5;1;9;20;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.6149018999967666;0.6204951999970945;23924.6192111;m;0.3924944999998843;0.3980907000004663;23925.0191307;3.0000010156072676e-06;0.5004614000026777;0.5404858000001695;0.5505019000011089;0.6205302000016673;0.750619700000243;0.8807178000024578;0.01
5;1;9;21;letter181;letter357;letter357;letter181;0;1;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.7809082999992825;0.7899298000011186;23927.3870149;m;0.6369922000012593;0.6393416000028083;23928.0349775;2.9000002541579306e-06;0.49696639999820036;0.6170286999986274;0.6370443999985582;0.7070564999994531;0.8371541999986221;0.9672470000004978;0.01
5;1;9;22;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;1.0371731999985059;1.0402690000009898;23930.5549587;c;0.06048069999815198;0.06982319999951869;23930.8189769;2.9000002541579306e-06;0.4995635000013863;0.5395917000023474;0.5495819999996456;0.6196225000021514;0.7496959000018251;0.879823999999644;0.01
5;1;9;23;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.7319745999993756;0.7411119999997027;23933.0511769;c;0.19820500000059837;0.2001099000008253;23933.4589801;2.9000002541579306e-06;0.5009904999969876;0.5410013999971852;0.5509975999993912;0.6210419999988517;0.7511185999974259;0.8812518999984604;0.01
5;1;9;24;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.6774494999990566;0.6802310000020952;23935.6189985;c;0.34726729999965755;0.3481266999988293;23935.9709873;2.8999966161791235e-06;0.5025515999986965;0.5425741999970342;0.5525803999989876;0.6226081999993767;0.7526976999979524;0.8828118999990693;0.01
5;1;9;25;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.7336895000007644;0.739940999999817;23938.1869961;c;0.4078324000001885;0.40791900000112946;23938.6030272;2.9000002541579306e-06;0.5047611000009056;0.5447791000005964;0.5547989000006055;0.6248234000013326;0.7549091000000772;0.8850149000027159;0.01
5;1;9;26;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.7185701999987941;0.72007400000075;23940.8030955;m;0.30836920000001555;0.3193006000001333;23941.114919;3.0999981390777975e-06;0.5035433000011835;0.5435741000001144;0.553570200001559;0.6235998000011023;0.7536919000012858;0.8837851999996928;0.01
5;1;9;27;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.9743931999983033;0.9803041999984998;23943.571007;c;0.6321201999999175;0.6383464999998978;23944.2109764;3.0999981390777975e-06;0.49992790000032983;0.5399647999984154;0.5499466999972356;0.6199821999980486;0.7500830999997561;0.8801661999968928;0.01
5;1;9;28;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.47046750000299653;0.4797336000010546;23946.1789739;m;0.3903110999999626;0.3999479000012798;23946.7789954;2.9000002541579306e-06;0.5026298999982828;0.5426447999998345;0.5527173000009498;0.622678799998539;0.7527736999982153;0.8828725999992457;0.01
5;1;9;29;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.414704900002107;0.4197989000022062;23948.6750227;c;0.21031029999721795;0.21932659999947646;23949.0909725;2.9999973776284605e-06;0.5002270000004501;0.540225199998531;0.5502205999982834;0.620288399997662;0.7503407999975025;0.8804693999991287;0.01
5;1;9;30;letter181;letter357;letter357;letter181;0;1;incongruent;0.12;letter181;0.14;0.07;fullmask;0.2;arrow_right.png;down;0.8097343999979785;0.8107416999991983;23951.491034;m;0.2770682000009401;0.2783445999994001;23951.7710411;2.9000002541579306e-06;0.49734990000069956;0.6173998000012944;0.6374113000019861;0.707437300003221;0.8375301000014588;0.967621900002996;0.01
5;1;9;31;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.8941692999978841;0.9005126999982167;23954.146996;m;0.18365670000275713;0.18855180000173277;23954.3389428;3.0000010156072676e-06;0.5018973000005644;0.5419145999985631;0.5519386000014492;0.6219625999983691;0.7520447999995667;0.8821478999998362;0.01
5;1;9;32;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.5623589999995602;0.5704001000012795;23956.3870048;c;0.11140940000041155;0.11969410000165226;23956.7068946;2.9000002541579306e-06;0.5025018000014825;0.5425188000008347;0.5525086000016017;0.6225616999981867;0.7526389000013296;0.8827369999999064;0.01
5;1;9;33;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.91689100000076;0.9207022000009601;23959.1230827;c;0.4183983000002627;0.41900470000109635;23959.547133;3.0999981390777975e-06;0.5001023000004352;0.5401351000000432;0.550123099998018;0.620176000000356;0.750223899998673;0.880337700000382;0.01
5;1;9;34;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.9832182999998622;0.9914102999973693;23962.0109961;c;0.2378188999973645;0.24738819999765838;23962.2589475;3.1000017770566046e-06;0.49642990000211284;0.5364494000023114;0.5464613000003737;0.6164863000012701;0.7465817000011157;0.8766749000023992;0.01
5;1;9;35;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.7148718000025838;0.7200908000013442;23964.4749942;c;0.26478080000015325;0.2683566999985487;23964.746942;3.1000017770566046e-06;0.4998669999986305;0.5398940999984916;0.5498986999991757;0.6199263000016799;0.7500072000002547;0.8801113000008627;0.01
5;1;9;36;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.47324139999909676;0.47976529999868944;23966.7151902;m;0.049015500000678;0.049912100002984516;23966.9710642;2.9999973776284605e-06;0.4980515999995987;0.5380401000002166;0.5480403000001388;0.6180969999986701;0.7481564999980037;0.8782738999980211;0.01
5;1;9;37;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.36004160000084084;0.36993359999905806;23968.8030685;m;0.3160543999983929;0.31820259999949485;23969.1309553;3.0000010156072676e-06;0.501008000002912;0.5410307000020111;0.5510668000024452;0.6210815000013099;0.751169300001493;0.8812535000033677;0.01
5;1;9;38;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.8831318000011379;0.8906667999981437;23971.5070487;m;0.9024468000025081;0.9086311999999452;23972.4189651;3.0000010156072676e-06;0.5034584000022733;0.5434886000002734;0.553520400000707;0.6235293000027013;0.753630900002463;0.8837122000004456;0.01
5;1;9;39;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.4765618999990693;0.48087110000051325;23974.4030311;c;0.1323978000000352;0.14067290000093635;23974.7391494;3.1000017770566046e-06;0.4996102000004612;0.5396246000018436;0.5496280000006664;0.6196665999996185;0.7497538999996323;0.8798621999994793;0.01
5;1;9;40;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.6294574000021385;0.6303761999988637;23976.8669708;c;0.3172346999999718;0.3181938999987324;23977.1870639;2.9000002541579306e-06;0.5033188000015798;0.5433569000015268;0.5533562999989954;0.6233896000012464;0.7534876999998232;0.8835633999988204;0.01
5;1;9;41;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.430090999998356;0.4309268999968481;23979.0989959;m;0.4212048000008508;0.42791270000088844;23979.5229401;3.0000010156072676e-06;0.49810790000265115;0.5381112000031862;0.5481242000023485;0.6181509000016376;0.7482362000009743;0.8783295000030193;0.01
5;1;9;42;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.0745320999994874;1.081147199998668;23982.0751145;c;0.42344500000035623;0.42800999999963096;23982.5070018;3.0000010156072676e-06;0.4977756000007503;0.5377803000010317;0.5477783999995154;0.61782569999923;0.7479029999994964;0.8780040999990888;0.01
5;1;9;43;letter181;letter357;letter357;letter181;0;1;incongruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_left.png;up;0.6902042000001529;0.7001455000026908;23984.7630979;c;1.2439685999997891;1.248711899999762;23986.0189498;3.0000010156072676e-06;0.4996069000007992;0.6196745000015653;0.6396903000022576;0.7097136000011233;0.8398090000009688;0.9699022000022524;0.01
5;1;9;44;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.4238264000014169;0.42990439999994123;23987.9389787;m;0.9119711000021198;0.9185943000011321;23988.8589767;3.3999967854470015e-06;0.499492699997063;0.5395289999978559;0.5495092999990447;0.6195469999984198;0.7496270999981789;0.8797476999970968;0.01
5;1;9;45;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.6943374000002223;0.7012781000012183;23991.0511241;c;0.04163490000064485;0.04987299999993411;23991.2990413;3.0000010156072676e-06;0.4980408000010357;0.5380604000019957;0.5480956999999762;0.61809920000087;0.7481994000008854;0.8782854000019142;0.01
5;1;9;46;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.5262349000004178;0.5296305000010761;23993.3150589;c;0.5225742000002356;0.5286383999991813;23993.8429661;2.9000002541579306e-06;0.49596549999841955;0.5359881000003952;0.5459854000000632;0.6160215999989305;0.7461051999998745;0.8762170000009064;0.01
5;1;9;47;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;1.3105567999991763;1.320529799999349;23996.6510518;m;0.08547749999706866;0.08981039999707718;23996.9470113;3.1000017770566046e-06;0.5003160000014759;0.5403411000006599;0.55035560000033;0.6203754999987723;0.750478000001749;0.8805686999985483;0.01
5;1;9;48;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.5464780000002065;0.5498461999995925;23998.9789566;m;0.6026777000006405;0.6084322000024258;23999.5869378;3.0999981390777975e-06;0.5030960000003688;0.5431220999998914;0.5531448999972781;0.6231609999995271;0.7532539999992878;0.8833458999979484;0.01
5;1;9;49;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.37107490000198595;0.37999540000237175;24001.4349746;m;0.26905080000142334;0.2783405000009225;24001.7148836;3.0999981390777975e-06;0.4981015999983356;0.538117299998703;0.548131799998373;0.6181671999984246;0.7482367999982671;0.8783431999981985;0.01
5;1;9;50;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.3953994000003149;0.3999470000017027;24003.6109793;c;0.42546199999924283;0.42790100000274833;24004.0429389;2.9000002541579306e-06;0.49984309999854304;0.5398848999975598;0.5498776999993424;0.6199170999971102;0.749995799997123;0.880100999998831;0.01
5;1;9;51;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.6227270000017597;0.630337700000382;24006.1391191;m;0.798419599999761;0.7988850000001548;24006.9469804;3.2999996619764715e-06;0.4957213000016054;0.5357552999994368;0.545725300002232;0.61577380000017;0.7458461999995052;0.8759651000000304;0.01
5;1;9;52;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.5429113999998663;0.5504561999987345;24008.9710396;m;0.27848720000110916;0.28827799999999115;24009.25901;2.9999973776284605e-06;0.5046695999990334;0.5446817999982159;0.5546939999985625;0.6247020999981032;0.754774199998792;0.884890199999063;0.01
5;1;10;1;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;1.9368893999999273;1.9408556000016688;24025.115014;m;0.8834833999972034;0.8906150000002526;24026.2029404;3.0000010156072676e-06;0.5017454000008001;0.5417586000003212;0.5517572000026121;0.6218203999997058;0.751878700000816;0.8819858000024396;0.01
5;1;10;2;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;1.3424233000005188;1.351446600001509;24029.0429729;m;0.5811450999972294;0.5885721999984526;24029.6350879;2.9999973776284605e-06;0.5004060999999638;0.5404096999991452;0.5503988999989815;0.6204600999990362;0.7505170999975235;0.8806390999998257;0.01
5;1;10;3;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.0839104000006046;1.0911038000012923;24032.226959;c;0.08135109999784618;0.09066449999954784;24032.5149469;2.9000002541579306e-06;0.4995893999985128;0.539610799998627;0.5495988000002399;0.6196419000007154;0.7497116999984428;0.8798478999997315;0.01
5;1;10;4;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.5004449000007298;0.5006246999982977;24034.5150513;c;0.3976958999992348;0.3979055999989214;24034.9149477;3.1000017770566046e-06;0.49958150000020396;0.5396154000009119;0.549569300001167;0.6196532000030857;0.7497103000023344;0.8798332000005757;0.01
5;1;10;5;letter181;letter357;letter357;letter181;0;1;congruent;0.12;letter357;0.14;0.07;fullmask;0.2;arrow_right.png;up;0.5649186000009649;0.5704022999998415;24037.050951;m;1.6166300000004412;1.6197276000020793;24038.6749985;3.0000010156072676e-06;0.5033640000001469;0.6234406000003219;0.6434627999988152;0.7135153999988688;0.8435872000009113;0.9736894999987271;0.01
5;1;10;6;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.5636027000000468;0.5695267000010062;24040.7229585;m;0.33612189999985276;0.33814519999941695;24041.0669447;3.0000010156072676e-06;0.49692160000267904;0.5369304000014381;0.546914900001866;0.6169678000005661;0.7470542000010028;0.87715770000068;0.01
5;1;10;7;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.4763691000007384;0.4806404000009934;24043.0269396;c;0.0842451999997138;0.08976919999986421;24043.3149072;3.0000010156072676e-06;0.5057774000015343;0.5458026000014797;0.5557959000034316;0.625851300002978;0.7559035000012955;0.8860217000001285;0.01
5;1;10;8;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.6414245000014489;0.6503124000009848;24045.4429366;c;0.2227167000019108;0.23043850000249222;24045.875046;3.0000010156072676e-06;0.5006619000014325;0.5406832000007853;0.5506814000000304;0.6207159000005049;0.7507913000008557;0.8809027999996033;0.01
5;1;10;9;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.6812012999980652;0.6900663999986136;24048.034955;m;0.22915389999980107;0.23841539999921224;24048.2749094;2.9000002541579306e-06;0.5005971999999019;0.5406071999968844;0.5506352999982482;0.6206340999997337;0.7507272000002558;0.8808086999997613;0.01
5;1;10;10;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.0774904999998398;1.0801706999991438;24050.8429475;c;0.06887790000109817;0.06986470000265399;24051.1149463;3.2999996619764715e-06;0.49957569999969564;0.5396002999987104;0.549627699998382;0.6196393999998691;0.7497346999989531;0.8798180999983742;0.01
5;1;10;11;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.3606220000001485;1.3613081000003149;24053.9470075;c;0.1268850000014936;0.12976980000166805;24054.2749937;2.9000002541579306e-06;0.5018229000015708;0.5418484000001627;0.5518498999990697;0.6218880000014906;0.7519687999993039;0.8820679000018572;0.01
5;1;10;12;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.5081456000007165;0.5107137000013608;24056.2669394;c;0.2595092999981716;0.26833260000057635;24056.5309274;2.9000002541579306e-06;0.496703199998592;0.5367383000011614;0.5467653999985487;0.6167755999995279;0.7468842999987828;0.8769687999993039;0.01
5;1;10;13;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;0.9331581999977061;0.9415447999999742;24058.9630204;c;0.3576720999990357;0.3580118999998376;24059.3310117;3.1000017770566046e-06;0.4991239000009955;0.539150000000518;0.5491375000019616;0.6191877000019304;0.7492664999990666;0.879368500001874;0.01
5;1;10;14;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;0.8311056000020471;0.8409080999990692;24061.6430981;m;0.844259500001499;0.8489141000027303;24062.4989957;3.0999981390777975e-06;0.49868639999840525;0.5387183999991976;0.54871490000005;0.6187510999989172;0.7488420999980008;0.8789539999997942;0.01
5;1;10;15;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_left.png;up;1.0189213999983622;1.0203284999988682;24065.0029343;c;0.4286580000007234;0.42881889999989653;24065.4349406;2.9000002541579306e-06;0.499375900002633;0.5393896999994467;0.5494075999995403;0.6194378000000142;0.7495200000012119;0.8796193000016501;0.01
5;1;10;16;letter181;letter357;letter357;letter181;0;0;incongruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.46279779999895254;0.46980640000037965;24067.3790333;c;0.3429154999976163;0.348119799997221;24067.7308934;3.2000025385059416e-06;0.500061700000515;0.540070500002912;0.5500786000011431;0.6201132999995025;0.7502000000022235;0.8803069000023243;0.01
5;1;10;17;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;1.4815707000016118;1.4911747000005562;24070.6992098;c;0.2603091000019049;0.26833819999956177;24070.970956;2.9000002541579306e-06;0.5014401999978872;0.5414612999993551;0.5514712999975018;0.621497799998906;0.7515978999981598;0.8816903000006278;0.01
5;1;10;18;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter181;0.05;0.07;fullmask;0.2;arrow_left.png;down;0.8493883000010101;0.850480900000548;24073.2988926;c;0.3090009999978065;0.31819850000101724;24073.610928;3.2999996619764715e-06;0.49897199999759323;0.5390043999977934;0.5489929999966989;0.6190366999981052;0.7491117999998096;0.8792184999983874;0.01
5;1;10;19;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;down;0.7977592999995977;0.8008723999992071;24075.8989321;m;0.04539269999804674;0.05087749999802327;24076.1468861;2.9999973776284605e-06;0.49670379999952274;0.5367124999975204;0.546718099998543;0.6167561999973259;0.7468407999986084;0.8769272999998066;0.01
5;1;10;20;letter181;letter357;letter357;letter181;0;0;congruent;0.04;letter357;0.05;0.07;fullmask;0.2;arrow_right.png;up;1.2039592000000994;1.2107885000004899;24078.8271111;m;0.23920209999778308;0.24848980000024312;24079.0749758;3.3000032999552786e-06;0.4980321000002732;0.5380480000021635;0.5480676000006497;0.6180929000001925;0.7481840000000375;0.8782767000011518;0.01
