trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
78,1,cs26.bmp,pos,100,1721.jpg,1000,maske_9.bmp,500,maske_4.bmp,900,cs15.bmp,cs22.bmp,cs7.bmp,cs11.bmp,cs26.bmp,cs18.bmp
246,1,cs12.bmp,neu,30,5510.jpg,1000,maske_5.bmp,500,maske_9.bmp,970,7490.jpg,5510.jpg,8211.jpg,2220.jpg,1313.jpg,7090.jpg
54,1,cs18.bmp,pos,30,1721.jpg,1000,maske_10.bmp,500,maske_1.bmp,970,cs18.bmp,cs29.bmp,cs27.bmp,cs11.bmp,cs24.bmp,cs1.bmp
156,1,cs16.bmp,neg,30,2276.jpg,1000,maske_2.bmp,500,maske_11.bmp,970,cs4.bmp,cs30.bmp,cs16.bmp,cs13.bmp,cs6.bmp,cs19.bmp
138,1,cs2.bmp,neg,30,9340.JPG,1000,maske_3.bmp,500,maske_9.bmp,970,cs13.bmp,cs4.bmp,cs5.bmp,cs30.bmp,cs2.bmp,cs19.bmp
18,1,cs15.bmp,pos,30,1920.JPG,1000,maske_3.bmp,500,maske_9.bmp,970,cs15.bmp,cs11.bmp,cs22.bmp,cs26.bmp,cs27.bmp,cs3.bmp
132,1,cs8.bmp,neg,30,6311.jpg,1000,maske_3.bmp,500,maske_9.bmp,970,cs10.bmp,cs6.bmp,cs16.bmp,cs8.bmp,cs2.bmp,cs28.bmp
252,1,cs12.bmp,neu,30,7620.JPG,1000,maske_11.bmp,500,maske_9.bmp,970,4631.JPG,1121.jpg,7820.jpg,2580.jpg,7620.JPG,5740.jpg
48,1,cs7.bmp,pos,30,1710.JPG,1000,maske_6.bmp,500,maske_10.bmp,970,cs29.bmp,cs26.bmp,cs15.bmp,cs18.bmp,cs7.bmp,cs11.bmp
174,1,cs28.bmp,neg,30,9265.jpg,1000,maske_5.bmp,500,maske_1.bmp,970,cs8.bmp,cs20.bmp,cs28.bmp,cs10.bmp,cs13.bmp,cs19.bmp
240,1,cs13.bmp,neg,900,9432.jpg,1000,maske_7.bmp,500,maske_9.bmp,100,cs20.bmp,cs13.bmp,cs4.bmp,cs30.bmp,cs16.bmp,cs5.bmp
120,1,cs29.bmp,pos,900,2260.JPG,1000,maske_5.bmp,500,maske_1.bmp,100,cs3.bmp,cs27.bmp,cs1.bmp,cs29.bmp,cs24.bmp,cs17.bmp
126,1,cs20.bmp,neg,30,9830.jpg,1000,maske_7.bmp,500,maske_6.bmp,970,cs10.bmp,cs6.bmp,cs5.bmp,cs16.bmp,cs30.bmp,cs20.bmp
30,1,cs3.bmp,pos,30,2395.jpg,1000,maske_9.bmp,500,maske_7.bmp,970,cs15.bmp,cs1.bmp,cs29.bmp,cs3.bmp,cs24.bmp,cs18.bmp
294,1,cs9.bmp,neu,30,7000.jpg,1000,maske_4.bmp,500,maske_3.bmp,970,2372.jpg,5535.jpg,1935.jpg,2620.jpg,7000.jpg,2220.jpg
66,1,cs1.bmp,pos,30,1750.JPG,1000,maske_11.bmp,500,maske_7.bmp,970,cs17.bmp,cs11.bmp,cs26.bmp,cs18.bmp,cs1.bmp,cs24.bmp
60,1,cs18.bmp,pos,30,7502.jpg,1000,maske_4.bmp,500,maske_9.bmp,970,cs27.bmp,cs15.bmp,cs1.bmp,cs18.bmp,cs11.bmp,cs22.bmp
168,1,cs19.bmp,neg,30,9520.JPG,1000,maske_12.bmp,500,maske_2.bmp,970,cs30.bmp,cs28.bmp,cs20.bmp,cs8.bmp,cs19.bmp,cs2.bmp
