phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,234,24.png,extinction,positive,4
globalratings,234,11.png,negative,extinction,16
globalratings,234,18.png,negative,extinction,11
globalratings,234,8.png,extinction,negative,6
globalratings,234,5.png,extinction,positive,14
globalratings,234,9.png,neutral,extinction,9
globalratings,234,7.png,extinction,neutral,12
globalratings,234,4.png,positive,extinction,5
globalratings,234,14.png,extinction,neutral,9
globalratings,234,3.png,extinction,negative,3
globalratings,234,21.png,extinction,negative,9
globalratings,234,1.png,neutral,extinction,9
globalratings,234,26.png,neutral,extinction,0
globalratings,234,12.png,positive,extinction,3
globalratings,234,10.png,positive,extinction,8
globalratings,234,23.png,extinction,positive,12
globalratings,234,17.png,negative,extinction,4
globalratings,234,20.png,extinction,neutral,14
c2ratings,234,10.png,positive,extinction,12
c2ratings,234,23.png,extinction,positive,12
c2ratings,234,17.png,negative,extinction,5
c2ratings,234,4.png,positive,extinction,4
c2ratings,234,3.png,extinction,negative,10
c2ratings,234,5.png,extinction,positive,8
c2ratings,234,7.png,extinction,neutral,12
c2ratings,234,8.png,extinction,negative,5
c2ratings,234,14.png,extinction,neutral,8
c2ratings,234,1.png,neutral,extinction,2
c2ratings,234,21.png,extinction,negative,11
c2ratings,234,18.png,negative,extinction,13
c2ratings,234,24.png,extinction,positive,4
c2ratings,234,26.png,neutral,extinction,3
c2ratings,234,20.png,extinction,neutral,15
c2ratings,234,9.png,neutral,extinction,6
c2ratings,234,11.png,negative,extinction,8
c2ratings,234,12.png,positive,extinction,5
c1ratings,234,17.png,negative,extinction,9
c1ratings,234,18.png,negative,extinction,10
c1ratings,234,26.png,neutral,extinction,1
c1ratings,234,21.png,extinction,negative,7
c1ratings,234,4.png,positive,extinction,7
c1ratings,234,5.png,extinction,positive,16
c1ratings,234,20.png,extinction,neutral,7
c1ratings,234,11.png,negative,extinction,18
c1ratings,234,7.png,extinction,neutral,12
c1ratings,234,24.png,extinction,positive,8
c1ratings,234,9.png,neutral,extinction,11
c1ratings,234,14.png,extinction,neutral,8
c1ratings,234,1.png,neutral,extinction,9
c1ratings,234,12.png,positive,extinction,5
c1ratings,234,10.png,positive,extinction,5
c1ratings,234,23.png,extinction,positive,12
c1ratings,234,8.png,extinction,negative,8
c1ratings,234,3.png,extinction,negative,11
