phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,201,1,1,2,1,positive,acquisition,1540.JPG,4.png,0,None,None,None,None
trials,201,1,2,2,1,negative,extinction,empty.png,10.png,0,None,None,None,None
trials,201,1,3,2,1,positive,acquisition,1590.JPG,7.png,0,None,None,None,None
trials,201,1,4,2,1,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,201,1,5,2,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,201,1,6,2,NA,NA,NA,empty.png,1390.JPG,0,None,None,None,None
trials,201,1,7,2,1,negative,acquisition,2110.JPG,20.png,0,None,None,None,None
trials,201,1,8,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,201,1,9,2,2,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,201,1,10,2,1,negative,acquisition,2276.JPG,18.png,0,None,None,None,None
trials,201,1,11,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,201,1,12,2,1,negative,acquisition,2753.JPG,26.png,0,None,None,None,None
trials,201,1,13,2,1,neutral,extinction,empty.png,14.png,0,None,None,None,None
trials,201,1,14,2,2,negative,acquisition,2110.JPG,20.png,0,None,None,None,None
trials,201,1,15,2,1,negative,extinction,empty.png,11.png,0,None,None,None,None
trials,201,1,16,2,1,negative,extinction,empty.png,24.png,0,None,None,None,None
trials,201,1,17,2,3,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,201,1,18,2,1,positive,extinction,empty.png,8.png,0,None,None,None,None
trials,201,1,19,2,2,negative,acquisition,2753.JPG,26.png,0,None,None,None,None
trials,201,1,20,2,NA,NA,NA,2510.JPG,1945.JPG,0,None,None,None,None
trials,201,1,21,2,NA,NA,NA,1230.JPG,9561.JPG,0,None,None,None,None
trials,201,1,22,2,NA,NA,NA,2357.JPG,empty.png,0,None,None,None,None
trials,201,1,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,201,1,24,2,2,negative,extinction,empty.png,11.png,0,None,None,None,None
trials,201,1,25,2,1,positive,acquisition,1721.JPG,12.png,0,None,None,None,None
trials,201,1,26,2,NA,NA,NA,2510.JPG,1945.JPG,0,None,None,None,None
trials,201,1,27,2,2,negative,extinction,empty.png,10.png,0,None,None,None,None
trials,201,1,28,2,2,positive,acquisition,1540.JPG,4.png,0,None,None,None,None
trials,201,1,29,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,201,1,30,2,1,neutral,acquisition,7009.JPG,21.png,0,None,None,None,None
trials,201,1,31,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,201,1,32,2,1,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,201,1,33,2,1,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,201,1,34,2,2,negative,extinction,empty.png,24.png,0,None,None,None,None
trials,201,1,35,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,201,1,36,2,1,neutral,extinction,empty.png,9.png,0,None,None,None,None
trials,201,1,37,2,NA,NA,NA,empty.png,19.png,0,None,None,None,space
trials,201,1,38,2,NA,NA,NA,1230.JPG,9561.JPG,0,None,None,None,None
trials,201,1,39,2,3,negative,extinction,empty.png,11.png,0,None,None,None,None
trials,201,1,40,2,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,201,1,41,2,2,positive,acquisition,1590.JPG,7.png,0,None,None,None,None
trials,201,1,42,2,2,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,201,1,43,2,3,positive,acquisition,1590.JPG,7.png,0,None,None,None,None
trials,201,1,44,2,2,neutral,extinction,empty.png,14.png,0,None,None,None,None
trials,201,1,45,2,3,negative,acquisition,2110.JPG,20.png,0,None,None,None,None
trials,201,1,46,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,201,1,47,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,201,1,48,2,2,positive,extinction,empty.png,8.png,0,None,None,None,None
trials,201,1,49,2,NA,NA,NA,7060.JPG,2304.JPG,0,None,None,None,None
trials,201,1,50,2,2,neutral,extinction,empty.png,9.png,0,None,None,None,None
trials,201,1,51,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,201,1,52,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
