phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,169,9.png,extinction,positive,9
globalratings,169,5.png,extinction,negative,13
globalratings,169,11.png,extinction,neutral,14
globalratings,169,12.png,neutral,extinction,11
globalratings,169,24.png,positive,extinction,8
globalratings,169,10.png,extinction,neutral,8
globalratings,169,26.png,extinction,negative,11
globalratings,169,8.png,neutral,extinction,9
globalratings,169,17.png,extinction,positive,10
globalratings,169,14.png,negative,extinction,10
globalratings,169,18.png,positive,extinction,7
globalratings,169,20.png,extinction,neutral,9
globalratings,169,4.png,positive,extinction,9
globalratings,169,1.png,neutral,extinction,9
globalratings,169,23.png,negative,extinction,9
globalratings,169,21.png,extinction,positive,9
globalratings,169,7.png,extinction,negative,10
globalratings,169,3.png,negative,extinction,9
c2ratings,169,9.png,extinction,positive,9
c2ratings,169,14.png,negative,extinction,9
c2ratings,169,5.png,extinction,negative,11
c2ratings,169,4.png,positive,extinction,9
c2ratings,169,8.png,neutral,extinction,9
c2ratings,169,12.png,neutral,extinction,8
c2ratings,169,18.png,positive,extinction,7
c2ratings,169,17.png,extinction,positive,9
c2ratings,169,26.png,extinction,negative,9
c2ratings,169,10.png,extinction,neutral,9
c2ratings,169,24.png,positive,extinction,9
c2ratings,169,23.png,negative,extinction,9
c2ratings,169,7.png,extinction,negative,9
c2ratings,169,20.png,extinction,neutral,9
c2ratings,169,21.png,extinction,positive,9
c2ratings,169,11.png,extinction,neutral,12
c2ratings,169,1.png,neutral,extinction,9
c2ratings,169,3.png,negative,extinction,9
c1ratings,169,4.png,positive,extinction,9
c1ratings,169,5.png,extinction,negative,12
c1ratings,169,23.png,negative,extinction,9
c1ratings,169,20.png,extinction,neutral,9
c1ratings,169,11.png,extinction,neutral,12
c1ratings,169,21.png,extinction,positive,9
c1ratings,169,18.png,positive,extinction,7
c1ratings,169,3.png,negative,extinction,10
c1ratings,169,9.png,extinction,positive,9
c1ratings,169,24.png,positive,extinction,9
c1ratings,169,1.png,neutral,extinction,9
c1ratings,169,14.png,negative,extinction,11
c1ratings,169,7.png,extinction,negative,10
c1ratings,169,26.png,extinction,negative,9
c1ratings,169,12.png,neutral,extinction,8
c1ratings,169,10.png,extinction,neutral,10
c1ratings,169,17.png,extinction,positive,9
c1ratings,169,8.png,neutral,extinction,9
