phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,216,1,1,1,NA,NA,NA,1945.JPG,2510.JPG,0,None,None,None,None
trials,216,1,2,1,NA,NA,NA,empty.png,15.png,0,None,None,None,space
trials,216,1,3,1,1,positive,extinction,11.png,empty.png,0,None,None,None,space
trials,216,1,4,1,1,positive,acquisition,1.png,1500.JPG,0,None,None,None,None
trials,216,1,5,1,NA,NA,NA,empty.png,2304.JPG,0,None,None,None,None
trials,216,1,6,1,NA,NA,NA,6.png,25.png,0,None,None,None,None
trials,216,1,7,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,216,1,8,1,1,negative,acquisition,9.png,2276.JPG,0,None,None,None,None
trials,216,1,9,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,216,1,10,1,NA,NA,NA,1670.JPG,2310.JPG,0,None,None,None,None
trials,216,1,11,1,1,neutral,acquisition,20.png,7035.JPG,0,None,None,None,None
trials,216,1,12,1,1,negative,acquisition,26.png,2110.JPG,0,None,None,None,None
trials,216,1,13,1,1,neutral,acquisition,17.png,7006.JPG,0,None,None,None,None
trials,216,1,14,1,2,negative,acquisition,26.png,2110.JPG,0,None,None,None,None
trials,216,1,15,1,1,neutral,extinction,8.png,empty.png,0,None,None,None,None
trials,216,1,16,1,1,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,216,1,17,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,216,1,18,1,1,positive,acquisition,7.png,1620.JPG,0,None,None,None,None
trials,216,1,19,1,NA,NA,NA,empty.png,13.png,0,None,None,None,space
trials,216,1,20,1,2,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,216,1,21,1,1,positive,acquisition,21.png,1604.JPG,0,None,None,None,None
trials,216,1,22,1,2,neutral,acquisition,20.png,7035.JPG,0,None,None,None,None
trials,216,1,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,216,1,24,1,NA,NA,NA,empty.png,7060.JPG,0,None,None,None,None
trials,216,1,25,1,3,negative,acquisition,26.png,2110.JPG,0,None,None,None,None
trials,216,1,26,1,NA,NA,NA,8500.JPG,8330.JPG,0,None,None,None,None
trials,216,1,27,1,NA,NA,NA,1275.JPG,empty.png,0,None,None,None,None
trials,216,1,28,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,216,1,29,1,NA,NA,NA,2357.JPG,9561.JPG,0,None,None,None,None
trials,216,1,30,1,2,positive,acquisition,21.png,1604.JPG,0,None,None,None,None
trials,216,1,31,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,216,1,32,1,2,negative,acquisition,9.png,2276.JPG,0,None,None,None,None
trials,216,1,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,216,1,34,1,NA,NA,NA,2304.JPG,empty.png,0,None,None,None,None
trials,216,1,35,1,2,neutral,acquisition,17.png,7006.JPG,0,None,None,None,None
trials,216,1,36,1,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,216,1,37,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,216,1,38,1,2,positive,acquisition,1.png,1500.JPG,0,None,None,None,None
trials,216,1,39,1,3,positive,acquisition,21.png,1604.JPG,0,None,None,None,None
trials,216,1,40,1,2,positive,acquisition,7.png,1620.JPG,0,None,None,None,None
trials,216,1,41,1,2,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,216,1,42,1,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,216,1,43,1,1,negative,acquisition,5.png,2750.JPG,0,None,None,None,None
trials,216,1,44,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,216,1,45,1,NA,NA,NA,empty.png,13.png,0,None,None,None,space
trials,216,1,46,1,1,positive,extinction,4.png,empty.png,0,None,None,None,None
