phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,229,7.png,extinction,negative,18
globalratings,229,12.png,negative,extinction,17
globalratings,229,17.png,positive,extinction,13
globalratings,229,24.png,positive,extinction,15
globalratings,229,14.png,extinction,negative,10
globalratings,229,1.png,extinction,neutral,18
globalratings,229,18.png,positive,extinction,7
globalratings,229,4.png,negative,extinction,11
globalratings,229,23.png,neutral,extinction,9
globalratings,229,20.png,extinction,neutral,9
globalratings,229,10.png,extinction,positive,11
globalratings,229,11.png,neutral,extinction,7
globalratings,229,26.png,extinction,positive,4
globalratings,229,5.png,extinction,neutral,11
globalratings,229,8.png,extinction,negative,12
globalratings,229,21.png,neutral,extinction,9
globalratings,229,3.png,extinction,positive,7
globalratings,229,9.png,negative,extinction,17
c2ratings,229,3.png,extinction,positive,13
c2ratings,229,20.png,extinction,neutral,12
c2ratings,229,11.png,neutral,extinction,13
c2ratings,229,12.png,negative,extinction,9
c2ratings,229,4.png,negative,extinction,11
c2ratings,229,24.png,positive,extinction,7
c2ratings,229,1.png,extinction,neutral,15
c2ratings,229,18.png,positive,extinction,4
c2ratings,229,5.png,extinction,neutral,11
c2ratings,229,23.png,neutral,extinction,12
c2ratings,229,17.png,positive,extinction,14
c2ratings,229,21.png,neutral,extinction,9
c2ratings,229,8.png,extinction,negative,13
c2ratings,229,26.png,extinction,positive,12
c2ratings,229,7.png,extinction,negative,17
c2ratings,229,9.png,negative,extinction,15
c2ratings,229,14.png,extinction,negative,15
c2ratings,229,10.png,extinction,positive,12
c1ratings,229,1.png,extinction,neutral,12
c1ratings,229,3.png,extinction,positive,12
c1ratings,229,14.png,extinction,negative,6
c1ratings,229,17.png,positive,extinction,8
c1ratings,229,24.png,positive,extinction,6
c1ratings,229,20.png,extinction,neutral,13
c1ratings,229,26.png,extinction,positive,5
c1ratings,229,7.png,extinction,negative,8
c1ratings,229,10.png,extinction,positive,6
c1ratings,229,18.png,positive,extinction,12
c1ratings,229,11.png,neutral,extinction,6
c1ratings,229,8.png,extinction,negative,7
c1ratings,229,5.png,extinction,neutral,5
c1ratings,229,4.png,negative,extinction,11
c1ratings,229,9.png,negative,extinction,15
c1ratings,229,12.png,negative,extinction,15
c1ratings,229,21.png,neutral,extinction,13
c1ratings,229,23.png,neutral,extinction,9
