phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,195,26.png,extinction,neutral,7
globalratings,195,18.png,extinction,positive,11
globalratings,195,17.png,negative,extinction,6
globalratings,195,20.png,extinction,neutral,12
globalratings,195,9.png,neutral,extinction,9
globalratings,195,24.png,extinction,positive,11
globalratings,195,14.png,neutral,extinction,11
globalratings,195,4.png,positive,extinction,12
globalratings,195,23.png,extinction,neutral,10
globalratings,195,10.png,extinction,negative,9
globalratings,195,12.png,positive,extinction,11
globalratings,195,3.png,extinction,negative,7
globalratings,195,11.png,positive,extinction,7
globalratings,195,7.png,negative,extinction,7
globalratings,195,8.png,neutral,extinction,7
globalratings,195,5.png,extinction,positive,10
globalratings,195,1.png,negative,extinction,10
globalratings,195,21.png,extinction,negative,8
c2ratings,195,17.png,negative,extinction,10
c2ratings,195,9.png,neutral,extinction,10
c2ratings,195,4.png,positive,extinction,9
c2ratings,195,7.png,negative,extinction,8
c2ratings,195,8.png,neutral,extinction,8
c2ratings,195,26.png,extinction,neutral,8
c2ratings,195,5.png,extinction,positive,11
c2ratings,195,24.png,extinction,positive,11
c2ratings,195,3.png,extinction,negative,8
c2ratings,195,11.png,positive,extinction,9
c2ratings,195,20.png,extinction,neutral,9
c2ratings,195,1.png,negative,extinction,10
c2ratings,195,21.png,extinction,negative,8
c2ratings,195,23.png,extinction,neutral,11
c2ratings,195,18.png,extinction,positive,10
c2ratings,195,14.png,neutral,extinction,11
c2ratings,195,10.png,extinction,negative,8
c2ratings,195,12.png,positive,extinction,8
c1ratings,195,20.png,extinction,neutral,10
c1ratings,195,10.png,extinction,negative,9
c1ratings,195,17.png,negative,extinction,7
c1ratings,195,7.png,negative,extinction,8
c1ratings,195,1.png,negative,extinction,10
c1ratings,195,12.png,positive,extinction,8
c1ratings,195,14.png,neutral,extinction,9
c1ratings,195,23.png,extinction,neutral,9
c1ratings,195,3.png,extinction,negative,8
c1ratings,195,5.png,extinction,positive,10
c1ratings,195,11.png,positive,extinction,8
c1ratings,195,9.png,neutral,extinction,8
c1ratings,195,24.png,extinction,positive,9
c1ratings,195,4.png,positive,extinction,9
c1ratings,195,26.png,extinction,neutral,8
c1ratings,195,8.png,neutral,extinction,7
c1ratings,195,18.png,extinction,positive,10
c1ratings,195,21.png,extinction,negative,9
