phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,204,1,1,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,204,1,2,1,1,neutral,acquisition,8.png,7080.JPG,0,None,None,None,None
trials,204,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,204,1,4,1,1,neutral,acquisition,12.png,7009.JPG,0,None,None,None,None
trials,204,1,5,1,1,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,204,1,6,1,NA,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,204,1,7,1,1,negative,acquisition,9.png,2110.JPG,0,None,None,None,None
trials,204,1,8,1,1,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,204,1,9,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,204,1,10,1,1,positive,acquisition,21.png,1604.JPG,0,None,None,None,None
trials,204,1,11,1,1,neutral,acquisition,1.png,7705.JPG,0,None,None,None,None
trials,204,1,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,204,1,13,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,204,1,14,1,1,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,204,1,15,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,204,1,16,1,NA,NA,NA,8330.JPG,9561.JPG,0,None,None,None,None
trials,204,1,17,1,NA,NA,NA,2.png,25.png,0,None,None,None,None
trials,204,1,18,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,204,1,19,1,NA,NA,NA,19.png,16.png,0,None,None,None,None
trials,204,1,20,1,1,negative,acquisition,4.png,2312.JPG,0,None,None,None,None
trials,204,1,21,1,NA,NA,NA,empty.png,2357.JPG,0,None,None,None,None
trials,204,1,22,1,NA,NA,NA,19.png,16.png,0,None,None,None,None
trials,204,1,23,1,NA,NA,NA,2357.JPG,empty.png,0,None,None,None,None
trials,204,1,24,1,NA,NA,NA,13.png,27.png,0,None,None,None,None
trials,204,1,25,1,NA,NA,NA,8500.JPG,2304.JPG,0,None,None,None,None
trials,204,1,26,1,NA,NA,NA,empty.png,15.png,0,None,None,None,space
trials,204,1,27,1,1,positive,acquisition,26.png,1590.JPG,0,None,None,None,None
trials,204,1,28,1,2,neutral,acquisition,8.png,7080.JPG,0,None,None,None,None
trials,204,1,29,1,1,positive,extinction,10.png,empty.png,0,None,None,None,None
trials,204,1,30,1,2,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,204,1,31,1,2,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,204,1,32,1,2,positive,acquisition,21.png,1604.JPG,0,None,None,None,None
trials,204,1,33,1,2,positive,extinction,10.png,empty.png,0,None,None,None,None
trials,204,1,34,1,3,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,204,1,35,1,NA,NA,NA,8500.JPG,2304.JPG,0,None,None,None,None
trials,204,1,36,1,3,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,204,1,37,1,1,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,204,1,38,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,204,1,39,1,2,negative,acquisition,9.png,2110.JPG,0,None,None,None,None
trials,204,1,40,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,204,1,41,1,3,positive,acquisition,21.png,1604.JPG,0,None,None,None,None
trials,204,1,42,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,204,1,43,1,1,positive,acquisition,24.png,1500.JPG,0,None,None,None,None
trials,204,1,44,1,1,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,204,1,45,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
