phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,220,1,1,1,NA,NA,NA,22.png,13.png,0,None,None,None,None
trials,220,1,2,1,1,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,220,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,220,1,4,1,NA,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,220,1,5,1,1,neutral,acquisition,5.png,7090.JPG,0,None,None,None,None
trials,220,1,6,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,220,1,7,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,220,1,8,1,1,neutral,extinction,26.png,empty.png,0,None,None,None,space
trials,220,1,9,1,NA,NA,NA,6.png,2.png,0,None,None,None,None
trials,220,1,10,1,1,positive,acquisition,17.png,1500.JPG,0,None,None,None,None
trials,220,1,11,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,220,1,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,220,1,13,1,NA,NA,NA,2310.JPG,1275.JPG,0,None,None,None,None
trials,220,1,14,1,2,neutral,acquisition,5.png,7090.JPG,0,None,None,None,None
trials,220,1,15,1,1,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,220,1,16,1,NA,NA,NA,empty.png,9561.JPG,0,None,None,None,None
trials,220,1,17,1,3,neutral,acquisition,5.png,7090.JPG,0,None,None,None,None
trials,220,1,18,1,1,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,220,1,19,1,1,positive,acquisition,1.png,1604.JPG,0,None,None,None,None
trials,220,1,20,1,1,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,220,1,21,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,220,1,22,1,NA,NA,NA,6.png,2.png,0,None,None,None,None
trials,220,1,23,1,NA,NA,NA,1390.JPG,7060.JPG,0,None,None,None,None
trials,220,1,24,1,NA,NA,NA,1230.JPG,1945.JPG,0,None,None,None,None
trials,220,1,25,1,2,neutral,extinction,26.png,empty.png,0,None,None,None,space
trials,220,1,26,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,220,1,27,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,220,1,28,1,1,negative,acquisition,24.png,2455.JPG,0,None,None,None,None
trials,220,1,29,1,1,positive,acquisition,8.png,1460.JPG,0,None,None,None,None
trials,220,1,30,1,1,neutral,acquisition,10.png,7006.JPG,0,None,None,None,None
trials,220,1,31,1,1,negative,acquisition,12.png,2753.JPG,0,None,None,None,None
trials,220,1,32,1,2,negative,acquisition,24.png,2455.JPG,0,None,None,None,None
trials,220,1,33,1,1,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,220,1,34,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,220,1,35,1,NA,NA,NA,22.png,13.png,0,None,None,None,None
trials,220,1,36,1,NA,NA,NA,1670.JPG,empty.png,0,None,None,None,None
trials,220,1,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,220,1,38,1,2,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,220,1,39,1,2,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,220,1,40,1,NA,NA,NA,6.png,2.png,0,None,None,None,None
trials,220,1,41,1,NA,NA,NA,empty.png,2357.JPG,0,None,None,None,None
