phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,213,1,1,1,NA,NA,NA,2510.JPG,2357.JPG,0,None,None,None,None
trials,213,1,2,1,1,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,213,1,3,1,1,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
trials,213,1,4,1,1,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,213,1,5,1,1,neutral,acquisition,7.png,7006.JPG,0,None,None,None,None
trials,213,1,6,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,7,1,1,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,213,1,8,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,9,1,NA,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,213,1,10,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,11,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,213,1,12,1,NA,NA,NA,25.png,22.png,0,None,None,None,None
trials,213,1,13,1,1,positive,acquisition,23.png,1460.JPG,0,None,None,None,None
trials,213,1,14,1,NA,NA,NA,empty.png,8500.JPG,0,None,None,None,None
trials,213,1,15,1,1,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,213,1,16,1,2,neutral,acquisition,7.png,7006.JPG,0,None,None,None,None
trials,213,1,17,1,2,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,213,1,18,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,213,1,19,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,20,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,213,1,21,1,NA,NA,NA,1670.JPG,7060.JPG,0,None,None,None,None
trials,213,1,22,1,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,213,1,23,1,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,213,1,24,1,1,negative,acquisition,5.png,2750.JPG,0,None,None,None,None
trials,213,1,25,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,213,1,26,1,1,negative,extinction,26.png,empty.png,0,None,None,None,None
trials,213,1,27,1,NA,NA,NA,empty.png,8500.JPG,0,None,None,None,None
trials,213,1,28,1,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,213,1,29,1,1,negative,extinction,21.png,empty.png,0,None,None,None,None
trials,213,1,30,1,NA,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,213,1,31,1,2,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,213,1,32,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,33,1,NA,NA,NA,2.png,empty.png,0,None,None,None,space
trials,213,1,34,1,NA,NA,NA,2310.JPG,8330.JPG,0,None,None,None,None
trials,213,1,35,1,1,positive,acquisition,8.png,1500.JPG,0,None,None,None,None
trials,213,1,36,1,2,positive,acquisition,23.png,1460.JPG,0,None,None,None,None
trials,213,1,37,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,213,1,38,1,NA,NA,NA,25.png,22.png,0,None,None,None,None
trials,213,1,39,1,NA,NA,NA,2.png,empty.png,0,None,None,None,space
trials,213,1,40,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,213,1,41,1,2,negative,extinction,21.png,empty.png,0,None,None,None,None
trials,213,1,42,1,3,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,213,1,43,1,2,negative,extinction,26.png,empty.png,0,None,None,None,None
trials,213,1,44,1,3,negative,extinction,21.png,empty.png,0,None,None,None,None
trials,213,1,45,1,NA,NA,NA,13.png,6.png,0,None,None,None,None
trials,213,1,46,1,2,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
trials,213,1,47,1,1,negative,acquisition,10.png,2110.JPG,0,None,None,None,None
trials,213,1,48,1,4,negative,extinction,21.png,empty.png,1,0,0,0,None
trials,213,1,49,1,2,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,213,1,50,1,2,negative,acquisition,5.png,2750.JPG,0,None,None,None,None
trials,213,1,51,1,1,positive,acquisition,14.png,1463.JPG,0,None,None,None,None
trials,213,1,52,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,53,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,213,1,54,1,3,positive,acquisition,23.png,1460.JPG,0,None,None,None,None
trials,213,1,55,1,2,positive,acquisition,8.png,1500.JPG,0,None,None,None,None
trials,213,1,56,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,57,1,2,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,213,1,58,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,59,1,NA,NA,NA,2510.JPG,2357.JPG,0,None,None,None,None
trials,213,1,60,1,NA,NA,NA,25.png,22.png,0,None,None,None,None
trials,213,1,61,1,1,neutral,acquisition,9.png,7233.JPG,0,None,None,None,None
trials,213,1,62,1,3,negative,acquisition,5.png,2750.JPG,0,None,None,None,None
trials,213,1,63,1,3,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,213,1,64,1,NA,NA,NA,2304.JPG,1390.JPG,0,None,None,None,None
trials,213,1,65,1,1,neutral,acquisition,20.png,7002.JPG,0,None,None,None,None
trials,213,1,66,1,NA,NA,NA,2304.JPG,1390.JPG,0,None,None,None,None
trials,213,1,67,1,1,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,213,1,68,1,4,positive,extinction,17.png,empty.png,1,0,0,0,None
trials,213,1,69,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,213,1,70,1,2,neutral,acquisition,9.png,7233.JPG,0,None,None,None,None
trials,213,1,71,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,213,1,72,1,3,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,213,1,73,1,3,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
