phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,162,1,1,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,162,1,2,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,3,2,NA,NA,NA,22.png,15.png,0,None,None,None,None
trials,162,1,4,2,1,negative,acquisition,2276.JPG,3.png,0,None,None,None,None
trials,162,1,5,2,NA,NA,NA,1390.JPG,2520.JPG,0,None,None,None,None
trials,162,1,6,2,1,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,162,1,7,2,1,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,162,1,8,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,162,1,9,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,10,2,NA,NA,NA,8330.JPG,1945.JPG,0,None,None,None,None
trials,162,1,11,2,1,negative,acquisition,2312.JPG,9.png,0,None,None,None,None
trials,162,1,12,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,162,1,13,2,1,positive,acquisition,1440.JPG,26.png,0,None,None,None,None
trials,162,1,14,2,NA,NA,NA,8500.JPG,empty.png,0,None,None,None,None
trials,162,1,15,2,1,neutral,acquisition,7080.JPG,8.png,0,None,None,None,None
trials,162,1,16,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,17,2,1,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,162,1,18,2,1,negative,extinction,empty.png,12.png,0,None,None,None,None
trials,162,1,19,2,2,negative,acquisition,2312.JPG,9.png,0,None,None,None,None
trials,162,1,20,2,1,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,162,1,21,2,2,positive,acquisition,1440.JPG,26.png,0,None,None,None,None
trials,162,1,22,2,2,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,162,1,23,2,2,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,162,1,24,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,162,1,25,2,1,neutral,acquisition,7090.JPG,17.png,0,None,None,None,None
trials,162,1,26,2,1,neutral,extinction,empty.png,5.png,0,None,None,None,None
trials,162,1,27,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,28,2,2,negative,extinction,empty.png,12.png,0,None,None,None,None
trials,162,1,29,2,1,positive,acquisition,1600.JPG,24.png,0,None,None,None,None
trials,162,1,30,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,31,2,2,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,162,1,32,2,NA,NA,NA,empty.png,2304.JPG,0,None,None,None,None
trials,162,1,33,2,1,positive,extinction,empty.png,11.png,0,None,None,None,None
trials,162,1,34,2,1,neutral,acquisition,7006.JPG,10.png,0,None,None,None,None
trials,162,1,35,2,NA,NA,NA,9561.JPG,2357.JPG,0,None,None,None,None
trials,162,1,36,2,2,neutral,acquisition,7080.JPG,8.png,0,None,None,None,None
trials,162,1,37,2,3,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,162,1,38,2,2,neutral,acquisition,7006.JPG,10.png,0,None,None,None,None
trials,162,1,39,2,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,162,1,40,2,3,neutral,acquisition,7080.JPG,8.png,0,None,None,None,None
trials,162,1,41,2,1,positive,acquisition,1463.JPG,23.png,0,None,None,None,None
trials,162,1,42,2,NA,NA,NA,2510.JPG,2310.JPG,0,None,None,None,None
trials,162,1,43,2,3,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,162,1,44,2,2,neutral,acquisition,7090.JPG,17.png,0,None,None,None,None
trials,162,1,45,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,46,2,NA,NA,NA,9561.JPG,2357.JPG,0,None,None,None,None
trials,162,1,47,2,2,negative,acquisition,2276.JPG,3.png,0,None,None,None,None
trials,162,1,48,2,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,162,1,49,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,50,2,NA,NA,NA,7060.JPG,1670.JPG,0,None,None,None,None
trials,162,1,51,2,3,neutral,acquisition,7006.JPG,10.png,0,None,None,None,None
trials,162,1,52,2,1,negative,acquisition,2110.JPG,20.png,0,None,None,None,None
trials,162,1,53,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,54,2,4,neutral,acquisition,7080.JPG,8.png,1,5,5,0,None
trials,162,1,55,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,162,1,56,2,1,neutral,extinction,empty.png,4.png,0,None,None,None,down
trials,162,1,57,2,2,positive,extinction,empty.png,11.png,0,None,None,None,None
trials,162,1,58,2,NA,NA,NA,2510.JPG,2310.JPG,0,None,None,None,None
trials,162,1,59,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,162,1,60,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,162,1,61,2,NA,NA,NA,2304.JPG,empty.png,0,None,None,None,None
trials,162,1,62,2,NA,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,162,1,63,2,NA,NA,NA,19.png,empty.png,0,None,None,None,None
