phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,163,20.png,extinction,positive,0
globalratings,163,26.png,negative,extinction,0
globalratings,163,5.png,positive,extinction,0
globalratings,163,4.png,extinction,neutral,0
globalratings,163,1.png,extinction,positive,0
globalratings,163,12.png,positive,extinction,1
globalratings,163,7.png,negative,extinction,1
globalratings,163,23.png,negative,extinction,1
globalratings,163,8.png,extinction,negative,0
globalratings,163,10.png,extinction,negative,0
globalratings,163,11.png,neutral,extinction,0
globalratings,163,21.png,extinction,negative,1
globalratings,163,17.png,extinction,neutral,0
globalratings,163,24.png,neutral,extinction,0
globalratings,163,18.png,extinction,positive,1
globalratings,163,9.png,extinction,neutral,0
globalratings,163,3.png,positive,extinction,0
globalratings,163,14.png,neutral,extinction,0
c2ratings,163,11.png,neutral,extinction,0
c2ratings,163,21.png,extinction,negative,1
c2ratings,163,9.png,extinction,neutral,0
c2ratings,163,14.png,neutral,extinction,0
c2ratings,163,10.png,extinction,negative,0
c2ratings,163,17.png,extinction,neutral,0
c2ratings,163,18.png,extinction,positive,1
c2ratings,163,8.png,extinction,negative,0
c2ratings,163,3.png,positive,extinction,0
c2ratings,163,12.png,positive,extinction,1
c2ratings,163,24.png,neutral,extinction,0
c2ratings,163,1.png,extinction,positive,0
c2ratings,163,20.png,extinction,positive,1
c2ratings,163,4.png,extinction,neutral,0
c2ratings,163,7.png,negative,extinction,1
c2ratings,163,26.png,negative,extinction,0
c2ratings,163,23.png,negative,extinction,1
c2ratings,163,5.png,positive,extinction,1
c1ratings,163,11.png,neutral,extinction,0
c1ratings,163,17.png,extinction,neutral,0
c1ratings,163,23.png,negative,extinction,1
c1ratings,163,20.png,extinction,positive,1
c1ratings,163,4.png,extinction,neutral,0
c1ratings,163,21.png,extinction,negative,1
c1ratings,163,7.png,negative,extinction,1
c1ratings,163,9.png,extinction,neutral,0
c1ratings,163,8.png,extinction,negative,0
c1ratings,163,14.png,neutral,extinction,0
c1ratings,163,5.png,positive,extinction,1
c1ratings,163,12.png,positive,extinction,1
c1ratings,163,10.png,extinction,negative,0
c1ratings,163,18.png,extinction,positive,1
c1ratings,163,24.png,neutral,extinction,0
c1ratings,163,3.png,positive,extinction,0
c1ratings,163,1.png,extinction,positive,0
c1ratings,163,26.png,negative,extinction,0
