phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,165,5.png,neutral,extinction,14
globalratings,165,20.png,extinction,negative,5
globalratings,165,14.png,extinction,neutral,11
globalratings,165,17.png,neutral,extinction,14
globalratings,165,8.png,extinction,negative,0
globalratings,165,3.png,positive,extinction,16
globalratings,165,1.png,extinction,positive,11
globalratings,165,10.png,extinction,negative,6
globalratings,165,26.png,positive,extinction,15
globalratings,165,9.png,extinction,neutral,18
globalratings,165,7.png,extinction,positive,17
globalratings,165,4.png,negative,extinction,3
globalratings,165,23.png,extinction,positive,7
globalratings,165,12.png,negative,extinction,12
globalratings,165,21.png,negative,extinction,0
globalratings,165,24.png,extinction,neutral,3
globalratings,165,11.png,positive,extinction,18
globalratings,165,18.png,neutral,extinction,16
c2ratings,165,7.png,extinction,positive,17
c2ratings,165,1.png,extinction,positive,12
c2ratings,165,12.png,negative,extinction,10
c2ratings,165,10.png,extinction,negative,6
c2ratings,165,18.png,neutral,extinction,9
c2ratings,165,23.png,extinction,positive,7
c2ratings,165,11.png,positive,extinction,13
c2ratings,165,3.png,positive,extinction,9
c2ratings,165,5.png,neutral,extinction,10
c2ratings,165,21.png,negative,extinction,2
c2ratings,165,17.png,neutral,extinction,8
c2ratings,165,8.png,extinction,negative,0
c2ratings,165,24.png,extinction,neutral,9
c2ratings,165,4.png,negative,extinction,7
c2ratings,165,20.png,extinction,negative,0
c2ratings,165,9.png,extinction,neutral,15
c2ratings,165,14.png,extinction,neutral,11
c2ratings,165,26.png,positive,extinction,14
c1ratings,165,21.png,negative,extinction,0
c1ratings,165,26.png,positive,extinction,18
c1ratings,165,14.png,extinction,neutral,10
c1ratings,165,4.png,negative,extinction,6
c1ratings,165,18.png,neutral,extinction,8
c1ratings,165,9.png,extinction,neutral,14
c1ratings,165,11.png,positive,extinction,18
c1ratings,165,8.png,extinction,negative,0
c1ratings,165,20.png,extinction,negative,6
c1ratings,165,24.png,extinction,neutral,4
c1ratings,165,10.png,extinction,negative,5
c1ratings,165,7.png,extinction,positive,18
c1ratings,165,23.png,extinction,positive,10
c1ratings,165,3.png,positive,extinction,17
c1ratings,165,5.png,neutral,extinction,12
c1ratings,165,17.png,neutral,extinction,11
c1ratings,165,1.png,extinction,positive,8
c1ratings,165,12.png,negative,extinction,7
