phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,224,1,1,1,NA,NA,NA,22.png,15.png,0,None,None,None,None
trials,224,1,2,1,1,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,224,1,3,1,NA,NA,NA,2520.JPG,1390.JPG,0,None,None,None,None
trials,224,1,4,1,1,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,224,1,5,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,6,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,224,1,7,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,224,1,8,1,1,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,224,1,9,1,NA,NA,NA,2310.JPG,2304.JPG,0,None,None,None,None
trials,224,1,10,1,NA,NA,NA,1670.JPG,8500.JPG,0,None,None,None,None
trials,224,1,11,1,1,neutral,acquisition,21.png,7175.JPG,0,None,None,None,None
trials,224,1,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,13,1,2,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,224,1,14,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,15,1,1,neutral,acquisition,8.png,7233.JPG,0,None,None,None,None
trials,224,1,16,1,1,neutral,acquisition,17.png,7004.JPG,0,None,None,None,space
trials,224,1,17,1,NA,NA,NA,19.png,27.png,0,None,None,None,None
trials,224,1,18,1,1,positive,acquisition,26.png,1620.JPG,0,None,None,None,None
trials,224,1,19,1,2,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,224,1,20,1,1,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,224,1,21,1,2,positive,acquisition,26.png,1620.JPG,0,None,None,None,None
trials,224,1,22,1,1,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,224,1,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,24,1,2,neutral,acquisition,21.png,7175.JPG,0,None,None,None,None
trials,224,1,25,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,224,1,26,1,1,positive,acquisition,10.png,1440.JPG,0,None,None,None,None
trials,224,1,27,1,1,positive,acquisition,5.png,1721.JPG,0,None,None,None,None
trials,224,1,28,1,NA,NA,NA,empty.png,2510.JPG,0,None,None,None,None
trials,224,1,29,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,30,1,2,neutral,acquisition,8.png,7233.JPG,0,None,None,None,None
trials,224,1,31,1,NA,NA,NA,1670.JPG,8500.JPG,0,None,None,None,None
trials,224,1,32,1,2,neutral,acquisition,17.png,7004.JPG,0,None,None,None,None
trials,224,1,33,1,NA,NA,NA,2510.JPG,empty.png,0,None,None,None,None
trials,224,1,34,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,35,1,1,negative,acquisition,12.png,2276.JPG,0,None,None,None,None
trials,224,1,36,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,37,1,3,neutral,acquisition,8.png,7233.JPG,0,None,None,None,None
trials,224,1,38,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,39,1,NA,NA,NA,empty.png,13.png,0,None,None,None,space
trials,224,1,40,1,2,negative,acquisition,12.png,2276.JPG,0,None,None,None,None
trials,224,1,41,1,3,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,224,1,42,1,2,positive,acquisition,10.png,1440.JPG,0,None,None,None,None
trials,224,1,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,44,1,1,negative,acquisition,4.png,2399.JPG,0,None,None,None,None
trials,224,1,45,1,2,positive,acquisition,5.png,1721.JPG,0,None,None,None,None
trials,224,1,46,1,NA,NA,NA,19.png,27.png,0,None,None,None,None
trials,224,1,47,1,2,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,224,1,48,1,NA,NA,NA,empty.png,7060.JPG,0,None,None,None,None
trials,224,1,49,1,1,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,224,1,50,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,224,1,51,1,3,negative,acquisition,12.png,2276.JPG,0,None,None,None,None
trials,224,1,52,1,NA,NA,NA,6.png,2.png,0,None,None,None,None
trials,224,1,53,1,NA,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,224,1,54,1,1,neutral,extinction,14.png,empty.png,0,None,None,None,None
trials,224,1,55,1,2,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,224,1,56,1,2,neutral,extinction,14.png,empty.png,0,None,None,None,None
trials,224,1,57,1,4,negative,acquisition,12.png,2276.JPG,1,2,3,3,None
trials,224,1,58,1,2,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,224,1,59,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,224,1,60,1,2,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,224,1,61,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,62,1,3,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,224,1,63,1,2,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,224,1,64,1,3,neutral,acquisition,21.png,7175.JPG,0,None,None,None,None
trials,224,1,65,1,3,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,224,1,66,1,NA,NA,NA,22.png,15.png,0,None,None,None,None
trials,224,1,67,1,NA,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,224,1,68,1,3,neutral,acquisition,17.png,7004.JPG,0,None,None,None,None
trials,224,1,69,1,NA,NA,NA,1275.JPG,9561.JPG,0,None,None,None,None
trials,224,1,70,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,224,1,71,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,72,1,2,negative,acquisition,4.png,2399.JPG,0,None,None,None,None
trials,224,1,73,1,3,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,224,1,74,1,1,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,224,1,75,1,3,negative,acquisition,4.png,2399.JPG,0,None,None,None,None
trials,224,1,76,1,NA,NA,NA,2357.JPG,8330.JPG,0,None,None,None,None
trials,224,1,77,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,224,1,78,1,3,positive,acquisition,10.png,1440.JPG,0,None,None,None,None
trials,224,1,79,1,4,negative,extinction,1.png,empty.png,1,1,1,0,None
trials,224,1,80,1,NA,NA,NA,13.png,empty.png,0,None,None,None,space
trials,224,1,81,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,82,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,224,1,83,1,2,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,224,1,84,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,85,1,3,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,224,1,86,1,NA,NA,NA,6.png,2.png,0,None,None,None,None
trials,224,1,87,1,NA,NA,NA,7060.JPG,empty.png,0,None,None,None,None
trials,224,1,88,1,4,neutral,acquisition,17.png,7004.JPG,1,2,2,3,None
trials,224,1,89,1,3,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,224,1,90,1,NA,NA,NA,13.png,empty.png,0,None,None,None,space
trials,224,1,91,1,NA,NA,NA,1275.JPG,9561.JPG,0,None,None,None,None
trials,224,1,92,1,NA,NA,NA,2310.JPG,2304.JPG,0,None,None,None,None
trials,224,1,93,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,224,1,94,1,NA,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,224,1,95,1,3,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,224,1,96,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,97,1,4,neutral,extinction,18.png,empty.png,1,0,0,0,None
trials,224,1,98,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,224,1,99,1,NA,NA,NA,1945.JPG,empty.png,0,None,None,None,None
trials,224,1,100,1,3,neutral,extinction,14.png,empty.png,0,None,None,None,None
trials,224,1,101,1,NA,NA,NA,2357.JPG,8330.JPG,0,None,None,None,None
trials,224,1,102,1,3,positive,acquisition,26.png,1620.JPG,0,None,None,None,None
trials,224,1,103,1,4,positive,acquisition,10.png,1440.JPG,1,0,5,0,None
