phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,215,1,1,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,2,1,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,215,1,3,1,1,negative,extinction,24.png,empty.png,0,None,None,None,None
trials,215,1,4,1,1,negative,acquisition,5.png,2312.JPG,0,None,None,None,None
trials,215,1,5,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,6,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,215,1,7,1,1,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,215,1,8,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,9,1,NA,NA,NA,empty.png,2304.JPG,0,None,None,None,None
trials,215,1,10,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,215,1,11,1,1,neutral,acquisition,11.png,7080.JPG,0,None,None,None,None
trials,215,1,12,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,215,1,13,1,NA,NA,NA,8500.JPG,8330.JPG,0,None,None,None,None
trials,215,1,14,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,215,1,15,1,2,neutral,acquisition,11.png,7080.JPG,0,None,None,None,None
trials,215,1,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,17,1,1,negative,acquisition,23.png,2399.JPG,0,None,None,None,None
trials,215,1,18,1,NA,NA,NA,1945.JPG,empty.png,0,None,None,None,None
trials,215,1,19,1,1,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,215,1,20,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,215,1,21,1,1,positive,acquisition,4.png,1463.JPG,0,None,None,None,None
trials,215,1,22,1,1,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,215,1,23,1,1,neutral,acquisition,10.png,7004.JPG,0,None,None,None,None
trials,215,1,24,1,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,215,1,25,1,1,neutral,acquisition,3.png,7035.JPG,0,None,None,None,None
trials,215,1,26,1,1,negative,acquisition,1.png,2753.JPG,0,None,None,None,None
trials,215,1,27,1,1,negative,extinction,12.png,empty.png,0,None,None,None,None
trials,215,1,28,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,215,1,29,1,NA,NA,NA,1390.JPG,2510.JPG,0,None,None,None,None
trials,215,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,31,1,2,negative,acquisition,5.png,2312.JPG,0,None,None,None,None
trials,215,1,32,1,1,positive,acquisition,21.png,1540.JPG,0,None,None,None,None
trials,215,1,33,1,2,negative,extinction,24.png,empty.png,0,None,None,None,None
trials,215,1,34,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,35,1,2,positive,acquisition,21.png,1540.JPG,0,None,None,None,None
trials,215,1,36,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,37,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,215,1,38,1,NA,NA,NA,13.png,empty.png,0,None,None,None,space
trials,215,1,39,1,1,positive,extinction,7.png,empty.png,0,None,None,None,None
trials,215,1,40,1,2,neutral,acquisition,10.png,7004.JPG,0,None,None,None,None
trials,215,1,41,1,2,negative,acquisition,1.png,2753.JPG,0,None,None,None,None
trials,215,1,42,1,3,negative,extinction,24.png,empty.png,0,None,None,None,None
trials,215,1,43,1,NA,NA,NA,1945.JPG,empty.png,0,None,None,None,None
trials,215,1,44,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,45,1,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,215,1,46,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,47,1,2,neutral,acquisition,3.png,7035.JPG,0,None,None,None,None
trials,215,1,48,1,2,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,215,1,49,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,215,1,50,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,51,1,3,neutral,acquisition,11.png,7080.JPG,0,None,None,None,None
trials,215,1,52,1,2,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,215,1,53,1,3,neutral,acquisition,10.png,7004.JPG,0,None,None,None,None
trials,215,1,54,1,3,positive,acquisition,21.png,1540.JPG,0,None,None,None,None
trials,215,1,55,1,3,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,215,1,56,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,215,1,57,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,58,1,2,positive,acquisition,4.png,1463.JPG,0,None,None,None,None
trials,215,1,59,1,3,neutral,acquisition,3.png,7035.JPG,0,None,None,None,None
trials,215,1,60,1,NA,NA,NA,25.png,22.png,0,None,None,None,None
trials,215,1,61,1,3,negative,acquisition,5.png,2312.JPG,0,None,None,None,None
trials,215,1,62,1,1,positive,acquisition,14.png,1620.JPG,0,None,None,None,None
trials,215,1,63,1,4,neutral,extinction,18.png,empty.png,1,1,1,3,None
trials,215,1,64,1,3,positive,acquisition,4.png,1463.JPG,0,None,None,None,None
trials,215,1,65,1,NA,NA,NA,2304.JPG,empty.png,0,None,None,None,None
trials,215,1,66,1,NA,NA,NA,25.png,22.png,0,None,None,None,None
trials,215,1,67,1,1,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,215,1,68,1,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,215,1,69,1,NA,NA,NA,1670.JPG,7060.JPG,0,None,None,None,None
trials,215,1,70,1,3,negative,acquisition,1.png,2753.JPG,0,None,None,None,None
trials,215,1,71,1,3,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,215,1,72,1,2,negative,acquisition,23.png,2399.JPG,0,None,None,None,None
trials,215,1,73,1,NA,NA,NA,1390.JPG,2510.JPG,0,None,None,None,None
trials,215,1,74,1,NA,NA,NA,empty.png,13.png,0,None,None,None,space
trials,215,1,75,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,215,1,76,1,2,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,215,1,77,1,NA,NA,NA,9561.JPG,2520.JPG,0,None,None,None,None
trials,215,1,78,1,4,negative,extinction,24.png,empty.png,1,6,3,4,None
trials,215,1,79,1,NA,NA,NA,1670.JPG,7060.JPG,0,None,None,None,None
trials,215,1,80,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,215,1,81,1,3,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,215,1,82,1,2,positive,acquisition,14.png,1620.JPG,0,None,None,None,None
trials,215,1,83,1,4,positive,extinction,26.png,empty.png,1,2,4,6,None
trials,215,1,84,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,85,1,3,negative,acquisition,23.png,2399.JPG,0,None,None,None,None
trials,215,1,86,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,215,1,87,1,NA,NA,NA,8500.JPG,8330.JPG,0,None,None,None,None
trials,215,1,88,1,4,neutral,acquisition,11.png,7080.JPG,1,5,4,3,None
trials,215,1,89,1,1,neutral,extinction,9.png,empty.png,0,None,None,None,None
