phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,189,1,1,1,1,negative,extinction,26.png,empty.png,0,None,None,None,None
trials,189,1,2,1,NA,NA,NA,empty.png,2.png,0,None,None,None,space
trials,189,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,4,1,1,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,189,1,5,1,NA,NA,NA,empty.png,8330.JPG,0,None,None,None,None
trials,189,1,6,1,1,negative,extinction,10.png,empty.png,0,None,None,None,None
trials,189,1,7,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,8,1,2,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,189,1,9,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,10,1,NA,NA,NA,6.png,25.png,0,None,None,None,None
trials,189,1,11,1,1,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,189,1,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,13,1,1,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,189,1,14,1,2,negative,extinction,10.png,empty.png,0,None,None,None,None
trials,189,1,15,1,2,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,189,1,16,1,NA,NA,NA,9561.JPG,2520.JPG,0,None,None,None,None
trials,189,1,17,1,NA,NA,NA,16.png,22.png,0,None,None,None,None
trials,189,1,18,1,1,neutral,extinction,11.png,empty.png,0,None,None,None,None
trials,189,1,19,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,20,1,1,positive,acquisition,17.png,1750.JPG,0,None,None,None,None
trials,189,1,21,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,22,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,189,1,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,24,1,NA,NA,NA,2357.JPG,7060.JPG,0,None,None,None,None
trials,189,1,25,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,26,1,NA,NA,NA,8500.JPG,empty.png,0,None,None,None,None
trials,189,1,27,1,1,positive,acquisition,23.png,1463.JPG,0,None,None,None,None
trials,189,1,28,1,NA,NA,NA,16.png,22.png,0,None,None,None,None
trials,189,1,29,1,1,neutral,acquisition,3.png,7004.JPG,0,None,None,None,None
trials,189,1,30,1,1,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,189,1,31,1,NA,NA,NA,2304.JPG,1275.JPG,0,None,None,None,None
trials,189,1,32,1,NA,NA,NA,16.png,22.png,0,None,None,None,None
trials,189,1,33,1,2,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,189,1,34,1,NA,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,189,1,35,1,2,positive,acquisition,23.png,1463.JPG,0,None,None,None,None
trials,189,1,36,1,1,positive,acquisition,21.png,1610.JPG,0,None,None,None,None
trials,189,1,37,1,NA,NA,NA,2510.JPG,1670.JPG,0,None,None,None,None
trials,189,1,38,1,2,neutral,acquisition,3.png,7004.JPG,0,None,None,None,None
trials,189,1,39,1,2,negative,extinction,26.png,empty.png,0,None,None,None,None
trials,189,1,40,1,NA,NA,NA,2304.JPG,1275.JPG,0,None,None,None,None
trials,189,1,41,1,1,neutral,extinction,9.png,empty.png,0,None,None,None,None
trials,189,1,42,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,43,1,NA,NA,NA,6.png,25.png,0,None,None,None,None
trials,189,1,44,1,1,neutral,acquisition,24.png,7080.JPG,0,None,None,None,None
trials,189,1,45,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,46,1,3,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,189,1,47,1,2,positive,acquisition,17.png,1750.JPG,0,None,None,None,None
trials,189,1,48,1,1,negative,acquisition,8.png,2399.JPG,0,None,None,None,None
trials,189,1,49,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,50,1,2,positive,acquisition,21.png,1610.JPG,0,None,None,None,None
trials,189,1,51,1,3,negative,extinction,10.png,empty.png,0,None,None,None,None
trials,189,1,52,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,53,1,NA,NA,NA,empty.png,2.png,0,None,None,None,space
trials,189,1,54,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,189,1,55,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,56,1,2,negative,acquisition,8.png,2399.JPG,0,None,None,None,None
trials,189,1,57,1,NA,NA,NA,13.png,15.png,0,None,None,None,None
trials,189,1,58,1,1,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,189,1,59,1,2,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,189,1,60,1,NA,NA,NA,2310.JPG,1390.JPG,0,None,None,None,None
trials,189,1,61,1,2,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,189,1,62,1,3,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,189,1,63,1,NA,NA,NA,6.png,25.png,0,None,None,None,None
trials,189,1,64,1,1,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,189,1,65,1,1,negative,acquisition,5.png,2110.JPG,0,None,None,None,None
trials,189,1,66,1,3,positive,acquisition,17.png,1750.JPG,0,None,None,None,None
trials,189,1,67,1,2,neutral,extinction,9.png,empty.png,0,None,None,None,None
trials,189,1,68,1,3,positive,acquisition,21.png,1610.JPG,0,None,None,None,None
trials,189,1,69,1,NA,NA,NA,13.png,15.png,0,None,None,None,None
trials,189,1,70,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,71,1,NA,NA,NA,2310.JPG,1390.JPG,0,None,None,None,None
trials,189,1,72,1,NA,NA,NA,1945.JPG,empty.png,0,None,None,None,None
trials,189,1,73,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,189,1,74,1,NA,NA,NA,2.png,empty.png,0,None,None,None,space
trials,189,1,75,1,2,neutral,extinction,11.png,empty.png,0,None,None,None,None
trials,189,1,76,1,NA,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,189,1,77,1,NA,NA,NA,2510.JPG,1670.JPG,0,None,None,None,None
trials,189,1,78,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,79,1,NA,NA,NA,9561.JPG,2520.JPG,0,None,None,None,None
trials,189,1,80,1,3,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,189,1,81,1,2,negative,acquisition,5.png,2110.JPG,0,None,None,None,None
trials,189,1,82,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,83,1,2,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,189,1,84,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,85,1,4,neutral,acquisition,14.png,7000.JPG,1,0,0,10,None
trials,189,1,86,1,3,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,189,1,87,1,NA,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,189,1,88,1,3,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,189,1,89,1,3,negative,acquisition,8.png,2399.JPG,0,None,None,None,None
trials,189,1,90,1,3,positive,acquisition,23.png,1463.JPG,0,None,None,None,None
trials,189,1,91,1,4,positive,extinction,20.png,empty.png,1,10,0,0,None
trials,189,1,92,1,3,neutral,extinction,11.png,empty.png,0,None,None,None,None
trials,189,1,93,1,NA,NA,NA,2357.JPG,7060.JPG,0,None,None,None,None
trials,189,1,94,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,189,1,95,1,NA,NA,NA,13.png,15.png,0,None,None,None,None
trials,189,1,96,1,2,neutral,acquisition,24.png,7080.JPG,0,None,None,None,None
trials,189,1,97,1,4,neutral,extinction,11.png,empty.png,1,0,0,0,None
trials,189,1,98,1,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,189,1,99,1,4,positive,acquisition,23.png,1463.JPG,1,10,5,0,None
trials,189,1,100,1,3,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,189,1,101,1,4,negative,extinction,1.png,empty.png,1,5,5,0,None
trials,189,1,102,1,3,negative,extinction,26.png,empty.png,0,None,None,None,None
trials,189,1,103,1,1,negative,acquisition,7.png,2750.JPG,0,None,None,None,None
