phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,237,24.png,extinction,negative,8
globalratings,237,7.png,extinction,negative,7
globalratings,237,5.png,extinction,positive,7
globalratings,237,1.png,negative,extinction,5
globalratings,237,26.png,extinction,positive,5
globalratings,237,3.png,positive,extinction,8
globalratings,237,9.png,neutral,extinction,2
globalratings,237,11.png,neutral,extinction,5
globalratings,237,10.png,positive,extinction,3
globalratings,237,18.png,extinction,neutral,1
globalratings,237,8.png,neutral,extinction,1
globalratings,237,20.png,negative,extinction,5
globalratings,237,14.png,positive,extinction,4
globalratings,237,21.png,extinction,positive,5
globalratings,237,12.png,extinction,negative,6
globalratings,237,23.png,extinction,neutral,6
globalratings,237,4.png,negative,extinction,5
globalratings,237,17.png,extinction,neutral,5
c2ratings,237,14.png,positive,extinction,8
c2ratings,237,12.png,extinction,negative,8
c2ratings,237,18.png,extinction,neutral,8
c2ratings,237,9.png,neutral,extinction,8
c2ratings,237,24.png,extinction,negative,8
c2ratings,237,10.png,positive,extinction,8
c2ratings,237,20.png,negative,extinction,8
c2ratings,237,26.png,extinction,positive,8
c2ratings,237,8.png,neutral,extinction,8
c2ratings,237,21.png,extinction,positive,7
c2ratings,237,5.png,extinction,positive,10
c2ratings,237,17.png,extinction,neutral,9
c2ratings,237,3.png,positive,extinction,9
c2ratings,237,11.png,neutral,extinction,8
c2ratings,237,23.png,extinction,neutral,9
c2ratings,237,1.png,negative,extinction,8
c2ratings,237,4.png,negative,extinction,8
c2ratings,237,7.png,extinction,negative,8
c1ratings,237,11.png,neutral,extinction,7
c1ratings,237,12.png,extinction,negative,9
c1ratings,237,9.png,neutral,extinction,9
c1ratings,237,17.png,extinction,neutral,8
c1ratings,237,20.png,negative,extinction,7
c1ratings,237,26.png,extinction,positive,9
c1ratings,237,7.png,extinction,negative,8
c1ratings,237,10.png,positive,extinction,8
c1ratings,237,14.png,positive,extinction,7
c1ratings,237,23.png,extinction,neutral,8
c1ratings,237,21.png,extinction,positive,8
c1ratings,237,5.png,extinction,positive,8
c1ratings,237,24.png,extinction,negative,7
c1ratings,237,1.png,negative,extinction,7
c1ratings,237,3.png,positive,extinction,9
c1ratings,237,4.png,negative,extinction,9
c1ratings,237,8.png,neutral,extinction,8
c1ratings,237,18.png,extinction,neutral,7
