phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,224,3.png,extinction,positive,15
globalratings,224,7.png,extinction,negative,15
globalratings,224,11.png,extinction,positive,14
globalratings,224,21.png,neutral,extinction,11
globalratings,224,5.png,positive,extinction,14
globalratings,224,17.png,neutral,extinction,12
globalratings,224,23.png,negative,extinction,16
globalratings,224,8.png,neutral,extinction,12
globalratings,224,14.png,extinction,neutral,13
globalratings,224,20.png,extinction,negative,13
globalratings,224,9.png,extinction,positive,13
globalratings,224,1.png,extinction,negative,15
globalratings,224,24.png,extinction,neutral,14
globalratings,224,10.png,positive,extinction,13
globalratings,224,4.png,negative,extinction,13
globalratings,224,18.png,extinction,neutral,13
globalratings,224,12.png,negative,extinction,16
globalratings,224,26.png,positive,extinction,10
c2ratings,224,21.png,neutral,extinction,11
c2ratings,224,1.png,extinction,negative,11
c2ratings,224,11.png,extinction,positive,15
c2ratings,224,26.png,positive,extinction,10
c2ratings,224,8.png,neutral,extinction,11
c2ratings,224,4.png,negative,extinction,12
c2ratings,224,23.png,negative,extinction,16
c2ratings,224,7.png,extinction,negative,14
c2ratings,224,5.png,positive,extinction,13
c2ratings,224,12.png,negative,extinction,15
c2ratings,224,18.png,extinction,neutral,13
c2ratings,224,9.png,extinction,positive,12
c2ratings,224,3.png,extinction,positive,16
c2ratings,224,20.png,extinction,negative,11
c2ratings,224,17.png,neutral,extinction,11
c2ratings,224,14.png,extinction,neutral,13
c2ratings,224,24.png,extinction,neutral,14
c2ratings,224,10.png,positive,extinction,15
c1ratings,224,20.png,extinction,negative,11
c1ratings,224,1.png,extinction,negative,12
c1ratings,224,7.png,extinction,negative,13
c1ratings,224,5.png,positive,extinction,14
c1ratings,224,24.png,extinction,neutral,15
c1ratings,224,11.png,extinction,positive,15
c1ratings,224,3.png,extinction,positive,15
c1ratings,224,21.png,neutral,extinction,13
c1ratings,224,17.png,neutral,extinction,12
c1ratings,224,14.png,extinction,neutral,15
c1ratings,224,4.png,negative,extinction,14
c1ratings,224,26.png,positive,extinction,12
c1ratings,224,10.png,positive,extinction,12
c1ratings,224,23.png,negative,extinction,15
c1ratings,224,12.png,negative,extinction,15
c1ratings,224,9.png,extinction,positive,13
c1ratings,224,18.png,extinction,neutral,13
c1ratings,224,8.png,neutral,extinction,13
