phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,194,1,1,1,NA,NA,NA,6.png,25.png,0,None,None,None,None
trials,194,1,2,1,1,positive,acquisition,10.png,1540.JPG,0,None,None,None,None
trials,194,1,3,1,1,negative,acquisition,20.png,2276.JPG,0,None,None,None,None
trials,194,1,4,1,NA,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,194,1,5,1,1,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,194,1,6,1,NA,NA,NA,empty.png,8330.JPG,0,None,None,None,None
trials,194,1,7,1,2,positive,acquisition,10.png,1540.JPG,0,None,None,None,None
trials,194,1,8,1,1,positive,extinction,1.png,empty.png,0,None,None,None,None
trials,194,1,9,1,NA,NA,NA,16.png,empty.png,0,None,None,None,space
trials,194,1,10,1,2,positive,extinction,1.png,empty.png,0,None,None,None,None
trials,194,1,11,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,194,1,12,1,1,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,194,1,13,1,1,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,194,1,14,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,194,1,15,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,194,1,16,1,NA,NA,NA,16.png,empty.png,0,None,None,None,space
trials,194,1,17,1,2,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,194,1,18,1,1,negative,acquisition,8.png,9331.JPG,0,None,None,None,None
trials,194,1,19,1,1,neutral,acquisition,26.png,7175.JPG,0,None,None,None,None
trials,194,1,20,1,1,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,194,1,21,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,194,1,22,1,1,neutral,acquisition,21.png,7090.JPG,0,None,None,None,None
trials,194,1,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,194,1,24,1,2,neutral,acquisition,21.png,7090.JPG,0,None,None,None,None
trials,194,1,25,1,NA,NA,NA,22.png,19.png,0,None,None,None,None
trials,194,1,26,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,194,1,27,1,1,neutral,acquisition,5.png,7002.JPG,0,None,None,None,None
trials,194,1,28,1,1,positive,extinction,24.png,empty.png,0,None,None,None,None
trials,194,1,29,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,194,1,30,1,1,neutral,extinction,14.png,empty.png,0,None,None,None,None
trials,194,1,31,1,2,negative,acquisition,8.png,9331.JPG,0,None,None,None,None
trials,194,1,32,1,NA,NA,NA,1670.JPG,2520.JPG,0,None,None,None,None
trials,194,1,33,1,3,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,194,1,34,1,2,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,194,1,35,1,1,positive,acquisition,23.png,1463.JPG,0,None,None,None,None
trials,194,1,36,1,2,neutral,acquisition,5.png,7002.JPG,0,None,None,None,None
