phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,177,12.png,positive,extinction,8
globalratings,177,10.png,neutral,extinction,8
globalratings,177,3.png,extinction,negative,8
globalratings,177,5.png,extinction,positive,10
globalratings,177,18.png,negative,extinction,8
globalratings,177,8.png,extinction,positive,8
globalratings,177,21.png,extinction,negative,10
globalratings,177,17.png,neutral,extinction,8
globalratings,177,26.png,extinction,neutral,8
globalratings,177,24.png,extinction,positive,8
globalratings,177,7.png,positive,extinction,10
globalratings,177,9.png,negative,extinction,8
globalratings,177,20.png,extinction,neutral,10
globalratings,177,23.png,extinction,neutral,10
globalratings,177,14.png,positive,extinction,8
globalratings,177,1.png,neutral,extinction,10
globalratings,177,4.png,extinction,negative,8
globalratings,177,11.png,negative,extinction,10
c2ratings,177,23.png,extinction,neutral,11
c2ratings,177,7.png,positive,extinction,11
c2ratings,177,12.png,positive,extinction,7
c2ratings,177,17.png,neutral,extinction,8
c2ratings,177,26.png,extinction,neutral,5
c2ratings,177,5.png,extinction,positive,11
c2ratings,177,9.png,negative,extinction,6
c2ratings,177,8.png,extinction,positive,6
c2ratings,177,21.png,extinction,negative,10
c2ratings,177,20.png,extinction,neutral,10
c2ratings,177,1.png,neutral,extinction,10
c2ratings,177,14.png,positive,extinction,6
c2ratings,177,4.png,extinction,negative,8
c2ratings,177,3.png,extinction,negative,7
c2ratings,177,11.png,negative,extinction,6
c2ratings,177,24.png,extinction,positive,7
c2ratings,177,18.png,negative,extinction,7
c2ratings,177,10.png,neutral,extinction,7
c1ratings,177,9.png,negative,extinction,7
c1ratings,177,7.png,positive,extinction,10
c1ratings,177,20.png,extinction,neutral,10
c1ratings,177,5.png,extinction,positive,10
c1ratings,177,18.png,negative,extinction,7
c1ratings,177,3.png,extinction,negative,6
c1ratings,177,8.png,extinction,positive,6
c1ratings,177,26.png,extinction,neutral,6
c1ratings,177,24.png,extinction,positive,7
c1ratings,177,21.png,extinction,negative,10
c1ratings,177,12.png,positive,extinction,7
c1ratings,177,23.png,extinction,neutral,10
c1ratings,177,1.png,neutral,extinction,10
c1ratings,177,14.png,positive,extinction,8
c1ratings,177,10.png,neutral,extinction,8
c1ratings,177,17.png,neutral,extinction,7
c1ratings,177,4.png,extinction,negative,7
c1ratings,177,11.png,negative,extinction,8
