phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,205,1,1,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,205,1,2,1,1,positive,acquisition,8.png,1620.JPG,0,None,None,None,None
trials,205,1,3,1,NA,NA,NA,2304.JPG,empty.png,0,None,None,None,None
trials,205,1,4,1,NA,NA,NA,2310.JPG,2520.JPG,0,None,None,None,None
trials,205,1,5,1,1,neutral,acquisition,10.png,7035.JPG,0,None,None,None,None
trials,205,1,6,1,1,negative,acquisition,5.png,2750.JPG,0,None,None,None,None
trials,205,1,7,1,1,neutral,extinction,3.png,empty.png,0,None,None,None,None
trials,205,1,8,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,205,1,9,1,NA,NA,NA,13.png,6.png,0,None,None,None,None
trials,205,1,10,1,1,positive,acquisition,26.png,1540.JPG,0,None,None,None,None
trials,205,1,11,1,NA,NA,NA,9561.JPG,empty.png,0,None,None,None,None
trials,205,1,12,1,2,negative,acquisition,5.png,2750.JPG,0,None,None,None,None
trials,205,1,13,1,1,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,205,1,14,1,NA,NA,NA,2310.JPG,2520.JPG,0,None,None,None,None
trials,205,1,15,1,2,neutral,acquisition,10.png,7035.JPG,0,None,None,None,None
trials,205,1,16,1,1,negative,acquisition,14.png,2276.JPG,0,None,None,None,None
trials,205,1,17,1,2,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,205,1,18,1,NA,NA,NA,1390.JPG,7060.JPG,0,None,None,None,None
trials,205,1,19,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,205,1,20,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,205,1,21,1,1,neutral,acquisition,4.png,7090.JPG,0,None,None,None,None
trials,205,1,22,1,NA,NA,NA,1670.JPG,2510.JPG,0,None,None,None,None
trials,205,1,23,1,NA,NA,NA,1230.JPG,8500.JPG,0,None,None,None,None
trials,205,1,24,1,NA,NA,NA,13.png,6.png,0,None,None,None,None
trials,205,1,25,1,NA,NA,NA,empty.png,9561.JPG,0,None,None,None,None
trials,205,1,26,1,3,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,205,1,27,1,NA,NA,NA,2.png,empty.png,0,None,None,None,space
trials,205,1,28,1,1,positive,extinction,23.png,empty.png,0,None,None,None,None
trials,205,1,29,1,1,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,205,1,30,1,NA,NA,NA,1390.JPG,7060.JPG,0,None,None,None,None
trials,205,1,31,1,2,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,205,1,32,1,NA,NA,NA,2.png,empty.png,0,None,None,None,space
trials,205,1,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,205,1,34,1,1,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,205,1,35,1,4,neutral,acquisition,24.png,7004.JPG,1,1,2,4,None
trials,205,1,36,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
