phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,214,10.png,extinction,negative,18
globalratings,214,4.png,extinction,neutral,5
globalratings,214,8.png,extinction,neutral,0
globalratings,214,7.png,extinction,negative,18
globalratings,214,5.png,extinction,neutral,18
globalratings,214,3.png,neutral,extinction,9
globalratings,214,12.png,negative,extinction,13
globalratings,214,17.png,negative,extinction,3
globalratings,214,1.png,extinction,negative,18
globalratings,214,26.png,neutral,extinction,0
globalratings,214,23.png,positive,extinction,18
globalratings,214,9.png,positive,extinction,4
globalratings,214,11.png,positive,extinction,9
globalratings,214,21.png,extinction,positive,4
globalratings,214,20.png,neutral,extinction,9
globalratings,214,24.png,negative,extinction,13
globalratings,214,14.png,extinction,positive,4
globalratings,214,18.png,extinction,positive,15
c2ratings,214,10.png,extinction,negative,18
c2ratings,214,18.png,extinction,positive,14
c2ratings,214,26.png,neutral,extinction,9
c2ratings,214,5.png,extinction,neutral,8
c2ratings,214,20.png,neutral,extinction,9
c2ratings,214,7.png,extinction,negative,18
c2ratings,214,8.png,extinction,neutral,0
c2ratings,214,11.png,positive,extinction,9
c2ratings,214,4.png,extinction,neutral,4
c2ratings,214,3.png,neutral,extinction,3
c2ratings,214,1.png,extinction,negative,18
c2ratings,214,9.png,positive,extinction,5
c2ratings,214,24.png,negative,extinction,9
c2ratings,214,12.png,negative,extinction,9
c2ratings,214,23.png,positive,extinction,14
c2ratings,214,14.png,extinction,positive,2
c2ratings,214,17.png,negative,extinction,2
c2ratings,214,21.png,extinction,positive,3
c1ratings,214,8.png,extinction,neutral,0
c1ratings,214,10.png,extinction,negative,5
c1ratings,214,12.png,negative,extinction,4
c1ratings,214,23.png,positive,extinction,9
c1ratings,214,26.png,neutral,extinction,0
c1ratings,214,7.png,extinction,negative,4
c1ratings,214,17.png,negative,extinction,0
c1ratings,214,14.png,extinction,positive,1
c1ratings,214,18.png,extinction,positive,13
c1ratings,214,5.png,extinction,neutral,18
c1ratings,214,21.png,extinction,positive,6
c1ratings,214,3.png,neutral,extinction,0
c1ratings,214,1.png,extinction,negative,9
c1ratings,214,20.png,neutral,extinction,7
c1ratings,214,11.png,positive,extinction,9
c1ratings,214,4.png,extinction,neutral,3
c1ratings,214,9.png,positive,extinction,5
c1ratings,214,24.png,negative,extinction,8
