phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,193,1,1,2,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,193,1,2,2,1,negative,acquisition,2399.JPG,7.png,0,None,None,None,None
trials,193,1,3,2,NA,NA,NA,1945.JPG,1390.JPG,0,None,None,None,None
trials,193,1,4,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,5,2,1,neutral,acquisition,7002.JPG,14.png,0,None,None,None,None
trials,193,1,6,2,1,positive,acquisition,1540.JPG,9.png,0,None,None,None,None
trials,193,1,7,2,NA,NA,NA,1670.JPG,empty.png,0,None,None,None,None
trials,193,1,8,2,NA,NA,NA,19.png,13.png,0,None,None,None,None
trials,193,1,9,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,10,2,1,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,193,1,11,2,1,neutral,extinction,empty.png,21.png,0,None,None,None,space
trials,193,1,12,2,NA,NA,NA,1670.JPG,empty.png,0,None,None,None,None
trials,193,1,13,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,193,1,14,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,193,1,15,2,1,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,193,1,16,2,NA,NA,NA,2310.JPG,empty.png,0,None,None,None,None
trials,193,1,17,2,1,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,193,1,18,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,193,1,19,2,NA,NA,NA,2304.JPG,8330.JPG,0,None,None,None,None
trials,193,1,20,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,21,2,1,positive,extinction,empty.png,4.png,0,None,None,None,None
trials,193,1,22,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,23,2,NA,NA,NA,2510.JPG,2520.JPG,0,None,None,None,None
trials,193,1,24,2,NA,NA,NA,2.png,25.png,0,None,None,None,None
trials,193,1,25,2,NA,NA,NA,empty.png,9561.JPG,0,None,None,None,None
trials,193,1,26,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,193,1,27,2,NA,NA,NA,1230.JPG,2357.JPG,0,None,None,None,None
trials,193,1,28,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,29,2,2,positive,extinction,empty.png,4.png,0,None,None,None,None
trials,193,1,30,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,31,2,2,neutral,extinction,empty.png,21.png,0,None,None,None,space
trials,193,1,32,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,33,2,1,negative,acquisition,3300.JPG,5.png,0,None,None,None,None
trials,193,1,34,2,1,negative,acquisition,2110.JPG,23.png,0,None,None,None,None
trials,193,1,35,2,1,positive,acquisition,1750.JPG,8.png,0,None,None,None,None
trials,193,1,36,2,2,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,193,1,37,2,1,neutral,extinction,empty.png,1.png,0,None,None,None,None
trials,193,1,38,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,193,1,39,2,1,neutral,extinction,empty.png,12.png,0,None,None,None,None
trials,193,1,40,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,41,2,2,positive,acquisition,1750.JPG,8.png,0,None,None,None,None
trials,193,1,42,2,NA,NA,NA,19.png,13.png,0,None,None,None,None
trials,193,1,43,2,2,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,193,1,44,2,3,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,193,1,45,2,2,neutral,extinction,empty.png,1.png,0,None,None,None,None
trials,193,1,46,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,193,1,47,2,1,positive,acquisition,1610.JPG,11.png,0,None,None,None,None
trials,193,1,48,2,2,negative,acquisition,3300.JPG,5.png,0,None,None,None,None
trials,193,1,49,2,3,positive,extinction,empty.png,4.png,0,None,None,None,None
trials,193,1,50,2,2,positive,acquisition,1610.JPG,11.png,0,None,None,None,None
trials,193,1,51,2,2,neutral,acquisition,7002.JPG,14.png,0,None,None,None,None
trials,193,1,52,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,53,2,NA,NA,NA,2.png,25.png,0,None,None,None,None
trials,193,1,54,2,2,positive,acquisition,1540.JPG,9.png,0,None,None,None,None
trials,193,1,55,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,56,2,NA,NA,NA,9561.JPG,empty.png,0,None,None,None,None
trials,193,1,57,2,1,neutral,acquisition,7233.JPG,26.png,0,None,None,None,None
trials,193,1,58,2,1,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,193,1,59,2,3,neutral,extinction,empty.png,1.png,0,None,None,None,None
trials,193,1,60,2,2,negative,acquisition,2110.JPG,23.png,0,None,None,None,None
trials,193,1,61,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,193,1,62,2,NA,NA,NA,7060.JPG,empty.png,0,None,None,None,None
trials,193,1,63,2,2,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,193,1,64,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,193,1,65,2,NA,NA,NA,empty.png,27.png,0,None,None,None,None
