phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,202,1,1,2,1,negative,acquisition,2900.1.JPG,18.png,0,None,None,None,None
trials,202,1,2,2,NA,NA,NA,25.png,13.png,0,None,None,None,None
trials,202,1,3,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,4,2,1,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,202,1,5,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,6,2,1,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,202,1,7,2,1,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,202,1,8,2,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,202,1,9,2,2,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,202,1,10,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,11,2,NA,NA,NA,22.png,2.png,0,None,None,None,None
trials,202,1,12,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,13,2,2,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,202,1,14,2,1,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,202,1,15,2,NA,NA,NA,empty.png,2510.JPG,0,None,None,None,None
trials,202,1,16,2,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,202,1,17,2,NA,NA,NA,22.png,2.png,0,None,None,None,None
trials,202,1,18,2,1,negative,acquisition,2399.JPG,8.png,0,None,None,None,None
trials,202,1,19,2,1,neutral,acquisition,7080.JPG,5.png,0,None,None,None,None
trials,202,1,20,2,1,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,202,1,21,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,22,2,2,negative,acquisition,2900.1.JPG,18.png,0,None,None,None,None
trials,202,1,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,24,2,NA,NA,NA,2310.JPG,empty.png,0,None,None,None,None
trials,202,1,25,2,1,neutral,acquisition,7025.JPG,21.png,0,None,None,None,None
trials,202,1,26,2,1,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,202,1,27,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,28,2,3,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,202,1,29,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,30,2,1,negative,acquisition,2455.JPG,11.png,0,None,None,None,None
trials,202,1,31,2,1,positive,acquisition,1600.JPG,12.png,0,None,None,None,None
trials,202,1,32,2,2,neutral,acquisition,7025.JPG,21.png,0,None,None,None,None
trials,202,1,33,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,34,2,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,202,1,35,2,1,positive,acquisition,1460.JPG,20.png,0,None,None,None,None
trials,202,1,36,2,1,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,202,1,37,2,NA,NA,NA,2520.JPG,9561.JPG,0,None,None,None,None
trials,202,1,38,2,NA,NA,NA,15.png,empty.png,0,None,None,None,space
trials,202,1,39,2,2,neutral,acquisition,7080.JPG,5.png,0,None,None,None,None
trials,202,1,40,2,3,negative,acquisition,2900.1.JPG,18.png,0,None,None,None,None
trials,202,1,41,2,NA,NA,NA,2520.JPG,9561.JPG,0,None,None,None,None
trials,202,1,42,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,43,2,2,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,202,1,44,2,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,202,1,45,2,NA,NA,NA,1230.JPG,1945.JPG,0,None,None,None,None
trials,202,1,46,2,3,neutral,acquisition,7080.JPG,5.png,0,None,None,None,None
trials,202,1,47,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,48,2,1,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,202,1,49,2,1,positive,acquisition,1500.JPG,4.png,0,None,None,None,None
trials,202,1,50,2,1,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,202,1,51,2,2,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,202,1,52,2,3,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,202,1,53,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,202,1,54,2,NA,NA,NA,15.png,empty.png,0,None,None,None,space
trials,202,1,55,2,2,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,202,1,56,2,NA,NA,NA,8330.JPG,2357.JPG,0,None,None,None,None
trials,202,1,57,2,NA,NA,NA,1670.JPG,8500.JPG,0,None,None,None,None
trials,202,1,58,2,2,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,202,1,59,2,2,positive,acquisition,1600.JPG,12.png,0,None,None,None,None
trials,202,1,60,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,61,2,NA,NA,NA,empty.png,15.png,0,None,None,None,space
trials,202,1,62,2,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,202,1,63,2,1,neutral,acquisition,7233.JPG,26.png,0,None,None,None,None
trials,202,1,64,2,NA,NA,NA,1390.JPG,empty.png,0,None,None,None,None
trials,202,1,65,2,NA,NA,NA,8330.JPG,2357.JPG,0,None,None,None,None
trials,202,1,66,2,2,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,202,1,67,2,NA,NA,NA,2510.JPG,empty.png,0,None,None,None,None
trials,202,1,68,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,202,1,69,2,NA,NA,NA,1670.JPG,8500.JPG,0,None,None,None,None
trials,202,1,70,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,71,2,3,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,202,1,72,2,NA,NA,NA,2304.JPG,7060.JPG,0,None,None,None,None
trials,202,1,73,2,2,positive,acquisition,1500.JPG,4.png,0,None,None,None,None
trials,202,1,74,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,202,1,75,2,2,negative,acquisition,2399.JPG,8.png,0,None,None,None,None
trials,202,1,76,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,202,1,77,2,NA,NA,NA,1230.JPG,1945.JPG,0,None,None,None,None
trials,202,1,78,2,3,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,202,1,79,2,3,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,202,1,80,2,3,positive,acquisition,1500.JPG,4.png,0,None,None,None,None
trials,202,1,81,2,2,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,202,1,82,2,3,positive,acquisition,1600.JPG,12.png,0,None,None,None,None
trials,202,1,83,2,NA,NA,NA,22.png,2.png,0,None,None,None,None
