phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,245,20.png,positive,extinction,17
globalratings,245,24.png,extinction,negative,16
globalratings,245,8.png,neutral,extinction,14
globalratings,245,14.png,negative,extinction,17
globalratings,245,23.png,extinction,neutral,18
globalratings,245,4.png,extinction,negative,16
globalratings,245,1.png,extinction,positive,15
globalratings,245,12.png,extinction,neutral,18
globalratings,245,18.png,positive,extinction,14
globalratings,245,10.png,extinction,neutral,16
globalratings,245,9.png,neutral,extinction,17
globalratings,245,17.png,negative,extinction,14
globalratings,245,3.png,neutral,extinction,14
globalratings,245,7.png,extinction,positive,17
globalratings,245,11.png,positive,extinction,15
globalratings,245,21.png,extinction,positive,16
globalratings,245,26.png,extinction,negative,11
globalratings,245,5.png,negative,extinction,18
c2ratings,245,3.png,neutral,extinction,13
c2ratings,245,8.png,neutral,extinction,15
c2ratings,245,24.png,extinction,negative,16
c2ratings,245,18.png,positive,extinction,14
c2ratings,245,12.png,extinction,neutral,18
c2ratings,245,23.png,extinction,neutral,18
c2ratings,245,5.png,negative,extinction,18
c2ratings,245,4.png,extinction,negative,15
c2ratings,245,26.png,extinction,negative,13
c2ratings,245,10.png,extinction,neutral,15
c2ratings,245,20.png,positive,extinction,17
c2ratings,245,1.png,extinction,positive,15
c2ratings,245,21.png,extinction,positive,16
c2ratings,245,14.png,negative,extinction,16
c2ratings,245,9.png,neutral,extinction,17
c2ratings,245,17.png,negative,extinction,13
c2ratings,245,11.png,positive,extinction,14
c2ratings,245,7.png,extinction,positive,16
c1ratings,245,17.png,negative,extinction,13
c1ratings,245,8.png,neutral,extinction,14
c1ratings,245,4.png,extinction,negative,15
c1ratings,245,7.png,extinction,positive,16
c1ratings,245,18.png,positive,extinction,14
c1ratings,245,3.png,neutral,extinction,13
c1ratings,245,21.png,extinction,positive,16
c1ratings,245,11.png,positive,extinction,14
c1ratings,245,10.png,extinction,neutral,15
c1ratings,245,20.png,positive,extinction,17
c1ratings,245,12.png,extinction,neutral,18
c1ratings,245,9.png,neutral,extinction,17
c1ratings,245,5.png,negative,extinction,18
c1ratings,245,1.png,extinction,positive,15
c1ratings,245,26.png,extinction,negative,13
c1ratings,245,23.png,extinction,neutral,18
c1ratings,245,24.png,extinction,negative,17
c1ratings,245,14.png,negative,extinction,15
