phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,189,9.png,extinction,neutral,18
globalratings,189,11.png,extinction,neutral,4
globalratings,189,26.png,extinction,negative,18
globalratings,189,12.png,extinction,positive,18
globalratings,189,8.png,negative,extinction,9
globalratings,189,7.png,negative,extinction,18
globalratings,189,4.png,extinction,positive,9
globalratings,189,5.png,negative,extinction,18
globalratings,189,23.png,positive,extinction,18
globalratings,189,18.png,extinction,neutral,18
globalratings,189,20.png,extinction,positive,18
globalratings,189,3.png,neutral,extinction,18
globalratings,189,14.png,neutral,extinction,6
globalratings,189,24.png,neutral,extinction,18
globalratings,189,10.png,extinction,negative,6
globalratings,189,1.png,extinction,negative,7
globalratings,189,21.png,positive,extinction,9
globalratings,189,17.png,positive,extinction,9
c2ratings,189,9.png,extinction,neutral,18
c2ratings,189,26.png,extinction,negative,18
c2ratings,189,5.png,negative,extinction,18
c2ratings,189,10.png,extinction,negative,18
c2ratings,189,24.png,neutral,extinction,18
c2ratings,189,14.png,neutral,extinction,7
c2ratings,189,21.png,positive,extinction,9
c2ratings,189,17.png,positive,extinction,6
c2ratings,189,4.png,extinction,positive,6
c2ratings,189,1.png,extinction,negative,8
c2ratings,189,7.png,negative,extinction,18
c2ratings,189,18.png,extinction,neutral,18
c2ratings,189,3.png,neutral,extinction,14
c2ratings,189,23.png,positive,extinction,18
c2ratings,189,8.png,negative,extinction,7
c2ratings,189,20.png,extinction,positive,18
c2ratings,189,11.png,extinction,neutral,9
c2ratings,189,12.png,extinction,positive,18
c1ratings,189,9.png,extinction,neutral,13
c1ratings,189,11.png,extinction,neutral,6
c1ratings,189,17.png,positive,extinction,9
c1ratings,189,14.png,neutral,extinction,7
c1ratings,189,3.png,neutral,extinction,15
c1ratings,189,1.png,extinction,negative,17
c1ratings,189,21.png,positive,extinction,15
c1ratings,189,12.png,extinction,positive,18
c1ratings,189,23.png,positive,extinction,18
c1ratings,189,8.png,negative,extinction,9
c1ratings,189,20.png,extinction,positive,18
c1ratings,189,10.png,extinction,negative,9
c1ratings,189,18.png,extinction,neutral,18
c1ratings,189,24.png,neutral,extinction,18
c1ratings,189,5.png,negative,extinction,18
c1ratings,189,26.png,extinction,negative,18
c1ratings,189,4.png,extinction,positive,6
c1ratings,189,7.png,negative,extinction,18
